ts_id,station_name,station_latitude,station_longitude,station_no,station_id,metric,S_year_0000,S_month_0000,S_value_0000,S_quality_code_0000,S_year_0001,S_month_0001,S_value_0001,S_quality_code_0001,S_year_0002,S_month_0002,S_value_0002,S_quality_code_0002,S_year_0003,S_month_0003,S_value_0003,S_quality_code_0003,S_year_0004,S_month_0004,S_value_0004,S_quality_code_0004,S_year_0005,S_month_0005,S_value_0005,S_quality_code_0005,S_year_0006,S_month_0006,S_value_0006,S_quality_code_0006,S_year_0007,S_month_0007,S_value_0007,S_quality_code_0007,S_year_0008,S_month_0008,S_value_0008,S_quality_code_0008,S_year_0009,S_month_0009,S_value_0009,S_quality_code_0009,S_year_0010,S_month_0010,S_value_0010,S_quality_code_0010,S_year_0011,S_month_0011,S_value_0011,S_quality_code_0011,S_year_0100,S_month_0100,S_value_0100,S_quality_code_0100,S_year_0101,S_month_0101,S_value_0101,S_quality_code_0101,S_year_0102,S_month_0102,S_value_0102,S_quality_code_0102,S_year_0103,S_month_0103,S_value_0103,S_quality_code_0103,S_year_0104,S_month_0104,S_value_0104,S_quality_code_0104,S_year_0105,S_month_0105,S_value_0105,S_quality_code_0105,S_year_0106,S_month_0106,S_value_0106,S_quality_code_0106,S_year_0107,S_month_0107,S_value_0107,S_quality_code_0107,S_year_0108,S_month_0108,S_value_0108,S_quality_code_0108,S_year_0109,S_month_0109,S_value_0109,S_quality_code_0109,S_year_0110,S_month_0110,S_value_0110,S_quality_code_0110,S_year_0111,S_month_0111,S_value_0111,S_quality_code_0111,S_year_0200,S_month_0200,S_value_0200,S_quality_code_0200,S_year_0201,S_month_0201,S_value_0201,S_quality_code_0201,S_year_0202,S_month_0202,S_value_0202,S_quality_code_0202,S_year_0203,S_month_0203,S_value_0203,S_quality_code_0203,S_year_0204,S_month_0204,S_value_0204,S_quality_code_0204,S_year_0205,S_month_0205,S_value_0205,S_quality_code_0205,S_year_0206,S_month_0206,S_value_0206,S_quality_code_0206,S_year_0207,S_month_0207,S_value_0207,S_quality_code_0207,S_year_0208,S_month_0208,S_value_0208,S_quality_code_0208,S_year_0209,S_month_0209,S_value_0209,S_quality_code_0209,S_year_0210,S_month_0210,S_value_0210,S_quality_code_0210,S_year_0211,S_month_0211,S_value_0211,S_quality_code_0211,S_year_0300,S_month_0300,S_value_0300,S_quality_code_0300,S_year_0301,S_month_0301,S_value_0301,S_quality_code_0301,S_year_0302,S_month_0302,S_value_0302,S_quality_code_0302,S_year_0303,S_month_0303,S_value_0303,S_quality_code_0303,S_year_0304,S_month_0304,S_value_0304,S_quality_code_0304,S_year_0305,S_month_0305,S_value_0305,S_quality_code_0305,S_year_0306,S_month_0306,S_value_0306,S_quality_code_0306,S_year_0307,S_month_0307,S_value_0307,S_quality_code_0307,S_year_0308,S_month_0308,S_value_0308,S_quality_code_0308,S_year_0309,S_month_0309,S_value_0309,S_quality_code_0309,S_year_0310,S_month_0310,S_value_0310,S_quality_code_0310,S_year_0311,S_month_0311,S_value_0311,S_quality_code_0311,S_year_0400,S_month_0400,S_value_0400,S_quality_code_0400,S_year_0401,S_month_0401,S_value_0401,S_quality_code_0401,S_year_0402,S_month_0402,S_value_0402,S_quality_code_0402,S_year_0403,S_month_0403,S_value_0403,S_quality_code_0403,S_year_0404,S_month_0404,S_value_0404,S_quality_code_0404,S_year_0405,S_month_0405,S_value_0405,S_quality_code_0405,S_year_0406,S_month_0406,S_value_0406,S_quality_code_0406,S_year_0407,S_month_0407,S_value_0407,S_quality_code_0407,S_year_0408,S_month_0408,S_value_0408,S_quality_code_0408,S_year_0409,S_month_0409,S_value_0409,S_quality_code_0409,S_year_0410,S_month_0410,S_value_0410,S_quality_code_0410,S_year_0411,S_month_0411,S_value_0411,S_quality_code_0411,hamlet,suburb,village,state,postcode,country
59296010,Langwell Lodge,57.9748238,-5.100589967,354621,37844,max,2018,5,1.614,50,2018,6,1.472,50,2018,7,1.591,100,2018,8,1.994,50,2018,9,1.672,50,2018,10,1.869,50,2018,11,1.84,150,2018,12,1.829,150,2019,1,1.863,50,2019,2,1.616,50,2019,3,1.615,50,2019,4,1.762,50,2019,5,1.614,50,2019,6,1.472,50,2019,7,1.591,100,2019,8,1.994,50,2019,9,1.672,50,2019,10,1.869,50,2019,11,1.84,150,2019,12,1.829,150,2020,1,1.863,50,2020,2,1.616,50,2020,3,1.615,50,2020.0,4.0,1.762,50.0,2020.0,5.0,1.614,50.0,2020.0,6.0,1.472,50.0,2020.0,7.0,1.591,100.0,2020.0,8.0,1.994,50.0,2020.0,9.0,1.672,50.0,2020.0,10.0,1.869,50.0,2020.0,11.0,1.84,150.0,2020.0,12.0,1.829,150.0,2021.0,1.0,1.863,50.0,2021.0,2.0,1.616,50.0,2021.0,3.0,1.615,50.0,2021.0,4.0,1.762,50.0,2021.0,5.0,1.614,50.0,2021.0,6.0,1.472,50.0,2021.0,7.0,1.591,100.0,2021.0,8.0,1.994,50.0,2021.0,9.0,1.672,50.0,2021.0,10.0,1.869,50.0,2021.0,11.0,1.84,150.0,2021.0,12.0,1.829,150.0,2022.0,1.0,1.863,50.0,2022.0,2.0,1.616,50.0,2022.0,3.0,1.615,50.0,2022.0,4.0,1.762,50.0,2022.0,5.0,1.614,50.0,2022.0,6.0,1.472,50.0,2022.0,7.0,1.591,100.0,2022.0,8.0,1.994,50.0,2022.0,9.0,1.672,50.0,2022.0,10.0,1.869,50.0,2022.0,11.0,1.84,150.0,2022.0,12.0,1.829,150.0,2023.0,1.0,1.863,50.0,2023.0,2.0,1.616,50.0,2023.0,3.0,1.615,50.0,2023.0,4.0,1.762,50.0,,,,Alba / Scotland,IV26 2TP,United Kingdom
52682010,Auchengeich,55.91939055,-4.114140851,133061,36012,max,2018,5,0.668,200,2018,6,0.829,200,2018,7,1.255,200,2018,8,1.122,200,2018,9,1.138,200,2018,10,1.148,200,2018,11,1.098,200,2018,12,1.357,200,2019,1,1.019,200,2019,2,1.057,200,2019,3,0.959,200,2019,4,0.83,200,2019,5,0.668,200,2019,6,0.829,200,2019,7,1.255,200,2019,8,1.122,200,2019,9,1.138,200,2019,10,1.148,200,2019,11,1.098,200,2019,12,1.357,200,2020,1,1.019,200,2020,2,1.057,200,2020,3,0.959,200,2020.0,4.0,0.83,200.0,2020.0,5.0,0.668,200.0,2020.0,6.0,0.829,200.0,2020.0,7.0,1.255,200.0,2020.0,8.0,1.122,200.0,2020.0,9.0,1.138,200.0,2020.0,10.0,1.148,200.0,2020.0,11.0,1.098,200.0,2020.0,12.0,1.357,200.0,2021.0,1.0,1.019,200.0,2021.0,2.0,1.057,200.0,2021.0,3.0,0.959,200.0,2021.0,4.0,0.83,200.0,2021.0,5.0,0.668,200.0,2021.0,6.0,0.829,200.0,2021.0,7.0,1.255,200.0,2021.0,8.0,1.122,200.0,2021.0,9.0,1.138,200.0,2021.0,10.0,1.148,200.0,2021.0,11.0,1.098,200.0,2021.0,12.0,1.357,200.0,2022.0,1.0,1.019,200.0,2022.0,2.0,1.057,200.0,2022.0,3.0,0.959,200.0,2022.0,4.0,0.83,200.0,2022.0,5.0,0.668,200.0,2022.0,6.0,0.829,200.0,2022.0,7.0,1.255,200.0,2022.0,8.0,1.122,200.0,2022.0,9.0,1.138,200.0,2022.0,10.0,1.148,200.0,2022.0,11.0,1.098,200.0,2022.0,12.0,1.357,200.0,2023.0,1.0,1.019,200.0,2023.0,2.0,1.057,200.0,2023.0,3.0,0.959,200.0,2023.0,4.0,0.83,200.0,Stoneyetts,,,Alba / Scotland,G69 0JH,United Kingdom
53241010,Linnbrane,55.98877125,-4.57598193,133107,36152,max,2018,5,1.973,200,2018,6,2.29,200,2018,7,2.259,200,2018,8,2.393,200,2018,9,2.963,200,2018,10,2.995,200,2018,11,3.044,200,2018,12,3.223,200,2019,1,3.338,200,2019,2,2.751,200,2019,3,2.997,200,2019,4,2.697,200,2019,5,1.973,200,2019,6,2.29,200,2019,7,2.259,200,2019,8,2.393,200,2019,9,2.963,200,2019,10,2.995,200,2019,11,3.044,200,2019,12,3.223,200,2020,1,3.338,200,2020,2,2.751,200,2020,3,2.997,200,2020.0,4.0,2.697,200.0,2020.0,5.0,1.973,200.0,2020.0,6.0,2.29,200.0,2020.0,7.0,2.259,200.0,2020.0,8.0,2.393,200.0,2020.0,9.0,2.963,200.0,2020.0,10.0,2.995,200.0,2020.0,11.0,3.044,200.0,2020.0,12.0,3.223,200.0,2021.0,1.0,3.338,200.0,2021.0,2.0,2.751,200.0,2021.0,3.0,2.997,200.0,2021.0,4.0,2.697,200.0,2021.0,5.0,1.973,200.0,2021.0,6.0,2.29,200.0,2021.0,7.0,2.259,200.0,2021.0,8.0,2.393,200.0,2021.0,9.0,2.963,200.0,2021.0,10.0,2.995,200.0,2021.0,11.0,3.044,200.0,2021.0,12.0,3.223,200.0,2022.0,1.0,3.338,200.0,2022.0,2.0,2.751,200.0,2022.0,3.0,2.997,200.0,2022.0,4.0,2.697,200.0,2022.0,5.0,1.973,200.0,2022.0,6.0,2.29,200.0,2022.0,7.0,2.259,200.0,2022.0,8.0,2.393,200.0,2022.0,9.0,2.963,200.0,2022.0,10.0,2.995,200.0,2022.0,11.0,3.044,200.0,2022.0,12.0,3.223,200.0,2023.0,1.0,3.338,200.0,2023.0,2.0,2.751,200.0,2023.0,3.0,2.997,200.0,2023.0,4.0,2.697,200.0,,,,Alba / Scotland,G83 0PL,United Kingdom
57655010,Invergairn,57.05992614,-3.069535364,234243,37348,max,2018,5,1.632,254,2018,6,1.643,50,2018,7,1.597,50,2018,8,2.026,254,2018,9,1.97,100,2018,10,1.938,50,2018,11,1.887,254,2018,12,2.026,150,2019,1,1.846,150,2019,2,2.011,150,2019,3,1.562,150,2019,4,1.69,254,2019,5,1.632,254,2019,6,1.643,50,2019,7,1.597,50,2019,8,2.026,254,2019,9,1.97,100,2019,10,1.938,50,2019,11,1.887,254,2019,12,2.026,150,2020,1,1.846,150,2020,2,2.011,150,2020,3,1.562,150,2020.0,4.0,1.69,254.0,2020.0,5.0,1.632,254.0,2020.0,6.0,1.643,50.0,2020.0,7.0,1.597,50.0,2020.0,8.0,2.026,254.0,2020.0,9.0,1.97,100.0,2020.0,10.0,1.938,50.0,2020.0,11.0,1.887,254.0,2020.0,12.0,2.026,150.0,2021.0,1.0,1.846,150.0,2021.0,2.0,2.011,150.0,2021.0,3.0,1.562,150.0,2021.0,4.0,1.69,254.0,2021.0,5.0,1.632,254.0,2021.0,6.0,1.643,50.0,2021.0,7.0,1.597,50.0,2021.0,8.0,2.026,254.0,2021.0,9.0,1.97,100.0,2021.0,10.0,1.938,50.0,2021.0,11.0,1.887,254.0,2021.0,12.0,2.026,150.0,2022.0,1.0,1.846,150.0,2022.0,2.0,2.011,150.0,2022.0,3.0,1.562,150.0,2022.0,4.0,1.69,254.0,2022.0,5.0,1.632,254.0,2022.0,6.0,1.643,50.0,2022.0,7.0,1.597,50.0,2022.0,8.0,2.026,254.0,2022.0,9.0,1.97,100.0,2022.0,10.0,1.938,50.0,2022.0,11.0,1.887,254.0,2022.0,12.0,2.026,150.0,2023.0,1.0,1.846,150.0,2023.0,2.0,2.011,150.0,2023.0,3.0,1.562,150.0,2023.0,4.0,1.69,254.0,Bridge of Gairn,,,Alba / Scotland,AB35 5UA,United Kingdom
56140010,Coldstream,55.64977661,-2.256597919,15013,36858,max,2018,5,2.227,200,2018,6,1.667,254,2018,7,2.459,254,2018,8,2.384,200,2018,9,2.753,254,2018,10,3.976,200,2018,11,3.622,200,2018,12,4.212,200,2019,1,3.975,200,2019,2,3.727,200,2019,3,2.858,200,2019,4,3.348,200,2019,5,2.227,200,2019,6,1.667,254,2019,7,2.459,254,2019,8,2.384,200,2019,9,2.753,254,2019,10,3.976,200,2019,11,3.622,200,2019,12,4.212,200,2020,1,3.975,200,2020,2,3.727,200,2020,3,2.858,200,2020.0,4.0,3.348,200.0,2020.0,5.0,2.227,200.0,2020.0,6.0,1.667,254.0,2020.0,7.0,2.459,254.0,2020.0,8.0,2.384,200.0,2020.0,9.0,2.753,254.0,2020.0,10.0,3.976,200.0,2020.0,11.0,3.622,200.0,2020.0,12.0,4.212,200.0,2021.0,1.0,3.975,200.0,2021.0,2.0,3.727,200.0,2021.0,3.0,2.858,200.0,2021.0,4.0,3.348,200.0,2021.0,5.0,2.227,200.0,2021.0,6.0,1.667,254.0,2021.0,7.0,2.459,254.0,2021.0,8.0,2.384,200.0,2021.0,9.0,2.753,254.0,2021.0,10.0,3.976,200.0,2021.0,11.0,3.622,200.0,2021.0,12.0,4.212,200.0,2022.0,1.0,3.975,200.0,2022.0,2.0,3.727,200.0,2022.0,3.0,2.858,200.0,2022.0,4.0,3.348,200.0,2022.0,5.0,2.227,200.0,2022.0,6.0,1.667,254.0,2022.0,7.0,2.459,254.0,2022.0,8.0,2.384,200.0,2022.0,9.0,2.753,254.0,2022.0,10.0,3.976,200.0,2022.0,11.0,3.622,200.0,2022.0,12.0,4.212,200.0,2023.0,1.0,3.975,200.0,2023.0,2.0,3.727,200.0,2023.0,3.0,2.858,200.0,2023.0,4.0,3.348,200.0,Lees Stables,,,Alba / Scotland,TD12 4AR,United Kingdom
58173010,Red Bridge,57.45461034,-4.494575811,234297,37476,max,2018,5,2.013,50,2018,6,1.814,50,2018,7,1.624,200,2018,8,2.143,200,2018,9,2.348,50,2018,10,2.792,50,2018,11,2.813,200,2018,12,3.321,200,2019,1,3.295,150,2019,2,2.863,50,2019,3,3.571,50,2019,4,2.407,50,2019,5,2.013,50,2019,6,1.814,50,2019,7,1.624,200,2019,8,2.143,200,2019,9,2.348,50,2019,10,2.792,50,2019,11,2.813,200,2019,12,3.321,200,2020,1,3.295,150,2020,2,2.863,50,2020,3,3.571,50,2020.0,4.0,2.407,50.0,2020.0,5.0,2.013,50.0,2020.0,6.0,1.814,50.0,2020.0,7.0,1.624,200.0,2020.0,8.0,2.143,200.0,2020.0,9.0,2.348,50.0,2020.0,10.0,2.792,50.0,2020.0,11.0,2.813,200.0,2020.0,12.0,3.321,200.0,2021.0,1.0,3.295,150.0,2021.0,2.0,2.863,50.0,2021.0,3.0,3.571,50.0,2021.0,4.0,2.407,50.0,2021.0,5.0,2.013,50.0,2021.0,6.0,1.814,50.0,2021.0,7.0,1.624,200.0,2021.0,8.0,2.143,200.0,2021.0,9.0,2.348,50.0,2021.0,10.0,2.792,50.0,2021.0,11.0,2.813,200.0,2021.0,12.0,3.321,200.0,2022.0,1.0,3.295,150.0,2022.0,2.0,2.863,50.0,2022.0,3.0,3.571,50.0,2022.0,4.0,2.407,50.0,2022.0,5.0,2.013,50.0,2022.0,6.0,1.814,50.0,2022.0,7.0,1.624,200.0,2022.0,8.0,2.143,200.0,2022.0,9.0,2.348,50.0,2022.0,10.0,2.792,50.0,2022.0,11.0,2.813,200.0,2022.0,12.0,3.321,200.0,2023.0,1.0,3.295,150.0,2023.0,2.0,2.863,50.0,2023.0,3.0,3.571,50.0,2023.0,4.0,2.407,50.0,Tomnacross,,Kiltarlity,Alba / Scotland,IV4 7GL,United Kingdom
55523010,Marble Lodge,56.82242289,-3.816539353,14959,36706,max,2018,5,2.251,50,2018,6,1.66,50,2018,7,2.249,50,2018,8,2.142,50,2018,9,2.282,50,2018,10,2.436,150,2018,11,2.606,150,2018,12,2.598,200,2019,1,2.674,200,2019,2,2.182,150,2019,3,2.272,150,2019,4,1.813,100,2019,5,2.251,50,2019,6,1.66,50,2019,7,2.249,50,2019,8,2.142,50,2019,9,2.282,50,2019,10,2.436,150,2019,11,2.606,150,2019,12,2.598,200,2020,1,2.674,200,2020,2,2.182,150,2020,3,2.272,150,2020.0,4.0,1.813,100.0,2020.0,5.0,2.251,50.0,2020.0,6.0,1.66,50.0,2020.0,7.0,2.249,50.0,2020.0,8.0,2.142,50.0,2020.0,9.0,2.282,50.0,2020.0,10.0,2.436,150.0,2020.0,11.0,2.606,150.0,2020.0,12.0,2.598,200.0,2021.0,1.0,2.674,200.0,2021.0,2.0,2.182,150.0,2021.0,3.0,2.272,150.0,2021.0,4.0,1.813,100.0,2021.0,5.0,2.251,50.0,2021.0,6.0,1.66,50.0,2021.0,7.0,2.249,50.0,2021.0,8.0,2.142,50.0,2021.0,9.0,2.282,50.0,2021.0,10.0,2.436,150.0,2021.0,11.0,2.606,150.0,2021.0,12.0,2.598,200.0,2022.0,1.0,2.674,200.0,2022.0,2.0,2.182,150.0,2022.0,3.0,2.272,150.0,2022.0,4.0,1.813,100.0,2022.0,5.0,2.251,50.0,2022.0,6.0,1.66,50.0,2022.0,7.0,2.249,50.0,2022.0,8.0,2.142,50.0,2022.0,9.0,2.282,50.0,2022.0,10.0,2.436,150.0,2022.0,11.0,2.606,150.0,2022.0,12.0,2.598,200.0,2023.0,1.0,2.674,200.0,2023.0,2.0,2.182,150.0,2023.0,3.0,2.272,150.0,2023.0,4.0,1.813,100.0,,,,Alba / Scotland,PH18 5TY,United Kingdom
53184010,Langholm A,55.46679973,-4.362070221,133103,36136,max,2018,5,2.103,200,2018,6,2.322,200,2018,7,2.747,200,2018,8,2.591,200,2018,9,3.291,200,2018,10,3.233,200,2018,11,2.754,200,2018,12,3.452,200,2019,1,3.531,200,2019,2,2.557,200,2019,3,3.417,200,2019,4,2.117,200,2019,5,2.103,200,2019,6,2.322,200,2019,7,2.747,200,2019,8,2.591,200,2019,9,3.291,200,2019,10,3.233,200,2019,11,2.754,200,2019,12,3.452,200,2020,1,3.531,200,2020,2,2.557,200,2020,3,3.417,200,2020.0,4.0,2.117,200.0,2020.0,5.0,2.103,200.0,2020.0,6.0,2.322,200.0,2020.0,7.0,2.747,200.0,2020.0,8.0,2.591,200.0,2020.0,9.0,3.291,200.0,2020.0,10.0,3.233,200.0,2020.0,11.0,2.754,200.0,2020.0,12.0,3.452,200.0,2021.0,1.0,3.531,200.0,2021.0,2.0,2.557,200.0,2021.0,3.0,3.417,200.0,2021.0,4.0,2.117,200.0,2021.0,5.0,2.103,200.0,2021.0,6.0,2.322,200.0,2021.0,7.0,2.747,200.0,2021.0,8.0,2.591,200.0,2021.0,9.0,3.291,200.0,2021.0,10.0,3.233,200.0,2021.0,11.0,2.754,200.0,2021.0,12.0,3.452,200.0,2022.0,1.0,3.531,200.0,2022.0,2.0,2.557,200.0,2022.0,3.0,3.417,200.0,2022.0,4.0,2.117,200.0,2022.0,5.0,2.103,200.0,2022.0,6.0,2.322,200.0,2022.0,7.0,2.747,200.0,2022.0,8.0,2.591,200.0,2022.0,9.0,3.291,200.0,2022.0,10.0,3.233,200.0,2022.0,11.0,2.754,200.0,2022.0,12.0,3.452,200.0,2023.0,1.0,3.531,200.0,2023.0,2.0,2.557,200.0,2023.0,3.0,3.417,200.0,2023.0,4.0,2.117,200.0,,,Ochiltree,Alba / Scotland,KA18 2QP,United Kingdom
58508010,Borgie Bridge,58.49740038,-4.279784356,234334,37562,max,2018,5,0.966,150,2018,6,1.131,150,2018,7,1.286,150,2018,8,1.423,150,2018,9,1.084,150,2018,10,1.207,150,2018,11,1.279,50,2018,12,1.287,150,2019,1,1.202,150,2019,2,1.186,100,2019,3,1.053,100,2019,4,1.196,150,2019,5,0.966,150,2019,6,1.131,150,2019,7,1.286,150,2019,8,1.423,150,2019,9,1.084,150,2019,10,1.207,150,2019,11,1.279,50,2019,12,1.287,150,2020,1,1.202,150,2020,2,1.186,100,2020,3,1.053,100,2020.0,4.0,1.196,150.0,2020.0,5.0,0.966,150.0,2020.0,6.0,1.131,150.0,2020.0,7.0,1.286,150.0,2020.0,8.0,1.423,150.0,2020.0,9.0,1.084,150.0,2020.0,10.0,1.207,150.0,2020.0,11.0,1.279,50.0,2020.0,12.0,1.287,150.0,2021.0,1.0,1.202,150.0,2021.0,2.0,1.186,100.0,2021.0,3.0,1.053,100.0,2021.0,4.0,1.196,150.0,2021.0,5.0,0.966,150.0,2021.0,6.0,1.131,150.0,2021.0,7.0,1.286,150.0,2021.0,8.0,1.423,150.0,2021.0,9.0,1.084,150.0,2021.0,10.0,1.207,150.0,2021.0,11.0,1.279,50.0,2021.0,12.0,1.287,150.0,2022.0,1.0,1.202,150.0,2022.0,2.0,1.186,100.0,2022.0,3.0,1.053,100.0,2022.0,4.0,1.196,150.0,2022.0,5.0,0.966,150.0,2022.0,6.0,1.131,150.0,2022.0,7.0,1.286,150.0,2022.0,8.0,1.423,150.0,2022.0,9.0,1.084,150.0,2022.0,10.0,1.207,150.0,2022.0,11.0,1.279,50.0,2022.0,12.0,1.287,150.0,2023.0,1.0,1.202,150.0,2023.0,2.0,1.186,100.0,2023.0,3.0,1.053,100.0,2023.0,4.0,1.196,150.0,Borgie,,,Alba / Scotland,KW14 7TH,United Kingdom
54490010,Headswood,56.01500087,-3.875456793,14886,36454,max,2018,5,1.392,100,2018,6,1.48,100,2018,7,1.587,50,2018,8,1.87,150,2018,9,1.782,150,2018,10,2.096,100,2018,11,2.027,100,2018,12,2.696,100,2019,1,2.086,100,2019,2,2.589,50,2019,3,1.51,50,2019,4,1.573,50,2019,5,1.392,100,2019,6,1.48,100,2019,7,1.587,50,2019,8,1.87,150,2019,9,1.782,150,2019,10,2.096,100,2019,11,2.027,100,2019,12,2.696,100,2020,1,2.086,100,2020,2,2.589,50,2020,3,1.51,50,2020.0,4.0,1.573,50.0,2020.0,5.0,1.392,100.0,2020.0,6.0,1.48,100.0,2020.0,7.0,1.587,50.0,2020.0,8.0,1.87,150.0,2020.0,9.0,1.782,150.0,2020.0,10.0,2.096,100.0,2020.0,11.0,2.027,100.0,2020.0,12.0,2.696,100.0,2021.0,1.0,2.086,100.0,2021.0,2.0,2.589,50.0,2021.0,3.0,1.51,50.0,2021.0,4.0,1.573,50.0,2021.0,5.0,1.392,100.0,2021.0,6.0,1.48,100.0,2021.0,7.0,1.587,50.0,2021.0,8.0,1.87,150.0,2021.0,9.0,1.782,150.0,2021.0,10.0,2.096,100.0,2021.0,11.0,2.027,100.0,2021.0,12.0,2.696,100.0,2022.0,1.0,2.086,100.0,2022.0,2.0,2.589,50.0,2022.0,3.0,1.51,50.0,2022.0,4.0,1.573,50.0,2022.0,5.0,1.392,100.0,2022.0,6.0,1.48,100.0,2022.0,7.0,1.587,50.0,2022.0,8.0,1.87,150.0,2022.0,9.0,1.782,150.0,2022.0,10.0,2.096,100.0,2022.0,11.0,2.027,100.0,2022.0,12.0,2.696,100.0,2023.0,1.0,2.086,100.0,2023.0,2.0,2.589,50.0,2023.0,3.0,1.51,50.0,2023.0,4.0,1.573,50.0,,,,Alba / Scotland,FK5 4RY,United Kingdom
66394010,Loch Katrine,56.22701614,-4.43624573,14910,459053,max,2018,5,1.059,200,2018,6,0.87,200,2018,7,0.518,200,2018,8,1.26,200,2018,9,1.095,200,2018,10,1.332,200,2018,11,1.694,200,2018,12,1.813,200,2019,1,1.583,200,2019,2,1.377,200,2019,3,1.293,200,2019,4,1.169,200,2019,5,1.059,200,2019,6,0.87,200,2019,7,0.518,200,2019,8,1.26,200,2019,9,1.095,200,2019,10,1.332,200,2019,11,1.694,200,2019,12,1.813,200,2020,1,1.583,200,2020,2,1.377,200,2020,3,1.293,200,2020.0,4.0,1.169,200.0,2020.0,5.0,1.059,200.0,2020.0,6.0,0.87,200.0,2020.0,7.0,0.518,200.0,2020.0,8.0,1.26,200.0,2020.0,9.0,1.095,200.0,2020.0,10.0,1.332,200.0,2020.0,11.0,1.694,200.0,2020.0,12.0,1.813,200.0,2021.0,1.0,1.583,200.0,2021.0,2.0,1.377,200.0,2021.0,3.0,1.293,200.0,2021.0,4.0,1.169,200.0,2021.0,5.0,1.059,200.0,2021.0,6.0,0.87,200.0,2021.0,7.0,0.518,200.0,2021.0,8.0,1.26,200.0,2021.0,9.0,1.095,200.0,2021.0,10.0,1.332,200.0,2021.0,11.0,1.694,200.0,2021.0,12.0,1.813,200.0,2022.0,1.0,1.583,200.0,2022.0,2.0,1.377,200.0,2022.0,3.0,1.293,200.0,2022.0,4.0,1.169,200.0,2022.0,5.0,1.059,200.0,2022.0,6.0,0.87,200.0,2022.0,7.0,0.518,200.0,2022.0,8.0,1.26,200.0,2022.0,9.0,1.095,200.0,2022.0,10.0,1.332,200.0,2022.0,11.0,1.694,200.0,2022.0,12.0,1.813,200.0,2023.0,1.0,1.583,200.0,2023.0,2.0,1.377,200.0,2023.0,3.0,1.293,200.0,2023.0,4.0,1.169,200.0,,,,Alba / Scotland,FK17 8HZ,United Kingdom
53378010,Newmilns,55.60610732,-4.331033075,133117,36186,max,2018,5,1.424,200,2018,6,1.757,50,2018,7,1.797,150,2018,8,2.13,150,2018,9,2.578,50,2018,10,2.07,50,2018,11,1.821,150,2018,12,2.457,150,2019,1,2.117,200,2019,2,1.988,150,2019,3,2.224,150,2019,4,1.267,150,2019,5,1.424,200,2019,6,1.757,50,2019,7,1.797,150,2019,8,2.13,150,2019,9,2.578,50,2019,10,2.07,50,2019,11,1.821,150,2019,12,2.457,150,2020,1,2.117,200,2020,2,1.988,150,2020,3,2.224,150,2020.0,4.0,1.267,150.0,2020.0,5.0,1.424,200.0,2020.0,6.0,1.757,50.0,2020.0,7.0,1.797,150.0,2020.0,8.0,2.13,150.0,2020.0,9.0,2.578,50.0,2020.0,10.0,2.07,50.0,2020.0,11.0,1.821,150.0,2020.0,12.0,2.457,150.0,2021.0,1.0,2.117,200.0,2021.0,2.0,1.988,150.0,2021.0,3.0,2.224,150.0,2021.0,4.0,1.267,150.0,2021.0,5.0,1.424,200.0,2021.0,6.0,1.757,50.0,2021.0,7.0,1.797,150.0,2021.0,8.0,2.13,150.0,2021.0,9.0,2.578,50.0,2021.0,10.0,2.07,50.0,2021.0,11.0,1.821,150.0,2021.0,12.0,2.457,150.0,2022.0,1.0,2.117,200.0,2022.0,2.0,1.988,150.0,2022.0,3.0,2.224,150.0,2022.0,4.0,1.267,150.0,2022.0,5.0,1.424,200.0,2022.0,6.0,1.757,50.0,2022.0,7.0,1.797,150.0,2022.0,8.0,2.13,150.0,2022.0,9.0,2.578,50.0,2022.0,10.0,2.07,50.0,2022.0,11.0,1.821,150.0,2022.0,12.0,2.457,150.0,2023.0,1.0,2.117,200.0,2023.0,2.0,1.988,150.0,2023.0,3.0,2.224,150.0,2023.0,4.0,1.267,150.0,,,Greenholm,Alba / Scotland,KA16 9AP,United Kingdom
