ts_id,station_name,station_latitude,station_longitude,station_no,station_id,year_000,month_000,value_000,quality_code_000,year_001,month_001,value_001,quality_code_001,year_002,month_002,value_002,quality_code_002,year_003,month_003,value_003,quality_code_003,year_004,month_004,value_004,quality_code_004,year_005,month_005,value_005,quality_code_005,year_006,month_006,value_006,quality_code_006,year_007,month_007,value_007,quality_code_007,year_008,month_008,value_008,quality_code_008,year_009,month_009,value_009,quality_code_009,year_010,month_010,value_010,quality_code_010,year_011,month_011,value_011,quality_code_011,year_001,month_001,value_001,quality_code_001,year_002,month_002,value_002,quality_code_002,year_003,month_003,value_003,quality_code_003,year_004,month_004,value_004,quality_code_004,year_005,month_005,value_005,quality_code_005,year_006,month_006,value_006,quality_code_006,year_007,month_007,value_007,quality_code_007,year_008,month_008,value_008,quality_code_008,year_009,month_009,value_009,quality_code_009,year_010,month_010,value_010,quality_code_010,year_011,month_011,value_011,quality_code_011,year_012,month_012,value_012,quality_code_012,year_002,month_002,value_002,quality_code_002,year_003,month_003,value_003,quality_code_003,year_004,month_004,value_004,quality_code_004,year_005,month_005,value_005,quality_code_005,year_006,month_006,value_006,quality_code_006,year_007,month_007,value_007,quality_code_007,year_008,month_008,value_008,quality_code_008,year_009,month_009,value_009,quality_code_009,year_010,month_010,value_010,quality_code_010,year_011,month_011,value_011,quality_code_011,year_012,month_012,value_012,quality_code_012,year_013,month_013,value_013,quality_code_013,year_003,month_003,value_003,quality_code_003,year_004,month_004,value_004,quality_code_004,year_005,month_005,value_005,quality_code_005,year_006,month_006,value_006,quality_code_006,year_007,month_007,value_007,quality_code_007,year_008,month_008,value_008,quality_code_008,year_009,month_009,value_009,quality_code_009,year_010,month_010,value_010,quality_code_010,year_011,month_011,value_011,quality_code_011,year_012,month_012,value_012,quality_code_012,year_013,month_013,value_013,quality_code_013,year_014,month_014,value_014,quality_code_014,year_004,month_004,value_004,quality_code_004,year_005,month_005,value_005,quality_code_005,year_006,month_006,value_006,quality_code_006,year_007,month_007,value_007,quality_code_007,year_008,month_008,value_008,quality_code_008,year_009,month_009,value_009,quality_code_009,year_010,month_010,value_010,quality_code_010,year_011,month_011,value_011,quality_code_011,year_012,month_012,value_012,quality_code_012,year_013,month_013,value_013,quality_code_013,year_014,month_014,value_014,quality_code_014,year_015,month_015,value_015,quality_code_015
59615010,Ladyflat Farm,55.75636712,-2.369501202,368486,37934,2018,05,0.821,200,2018,06,1.845,200,2018,07,1.099,200,2018,08,0.941,200,2018,09,1.0,200,2018,10,1.033,200,2018,11,1.124,200,2018,12,1.101,254,2019,01,1.016,150,2019,02,0.766,150,2019,03,0.956,150,2019,04,0.754,200,2019,05,0.821,200,2019,06,1.845,200,2019,07,1.099,200,2019,08,0.941,200,2019,09,1.0,200,2019,10,1.033,200,2019,11,1.124,200,2019,12,1.101,254,2020,01,1.016,150,2020,02,0.766,150,2020,03,0.956,150,2020,04,0.754,200,2020,05,0.821,200,2020,06,1.845,200,2020,07,1.099,200,2020,08,0.941,200,2020,09,1.0,200,2020,10,1.033,200,2020,11,1.124,200,2020,12,1.101,254,2021,01,1.016,150,2021,02,0.766,150,2021,03,0.956,150,2021,04,0.754,200,2021,05,0.821,200,2021,06,1.845,200,2021,07,1.099,200,2021,08,0.941,200,2021,09,1.0,200,2021,10,1.033,200,2021,11,1.124,200,2021,12,1.101,254,2022,01,1.016,150,2022,02,0.766,150,2022,03,0.956,150,2022,04,0.754,200,2022,05,0.821,200,2022,06,1.845,200,2022,07,1.099,200,2022,08,0.941,200,2022,09,1.0,200,2022,10,1.033,200,2022,11,1.124,200,2022,12,1.101,254,2023,01,1.016,150,2023,02,0.766,150,2023,03,0.956,150,2023,04,0.754,200
57719010,Kerrow Wood,57.34937628,-4.736427892,234251,37364,2018,05,1.936,50,2018,06,1.902,150,2018,07,1.561,200,2018,08,2.107,50,2018,09,2.405,50,2018,10,2.877,50,2018,11,2.596,200,2018,12,2.984,50,2019,01,3.015,200,2019,02,3.042,50,2019,03,3.116,50,2019,04,2.471,50,2019,05,1.936,50,2019,06,1.902,150,2019,07,1.561,200,2019,08,2.107,50,2019,09,2.405,50,2019,10,2.877,50,2019,11,2.596,200,2019,12,2.984,50,2020,01,3.015,200,2020,02,3.042,50,2020,03,3.116,50,2020,04,2.471,50,2020,05,1.936,50,2020,06,1.902,150,2020,07,1.561,200,2020,08,2.107,50,2020,09,2.405,50,2020,10,2.877,50,2020,11,2.596,200,2020,12,2.984,50,2021,01,3.015,200,2021,02,3.042,50,2021,03,3.116,50,2021,04,2.471,50,2021,05,1.936,50,2021,06,1.902,150,2021,07,1.561,200,2021,08,2.107,50,2021,09,2.405,50,2021,10,2.877,50,2021,11,2.596,200,2021,12,2.984,50,2022,01,3.015,200,2022,02,3.042,50,2022,03,3.116,50,2022,04,2.471,50,2022,05,1.936,50,2022,06,1.902,150,2022,07,1.561,200,2022,08,2.107,50,2022,09,2.405,50,2022,10,2.877,50,2022,11,2.596,200,2022,12,2.984,50,2023,01,3.015,200,2023,02,3.042,50,2023,03,3.116,50,2023,04,2.471,50
58043010,Newhall Bridge,57.65781737,-4.17662641,234290,37444,2018,05,1.225,200,2018,06,0.937,254,2018,07,1.222,200,2018,08,1.083,150,2018,09,1.118,200,2018,10,1.654,200,2018,11,1.228,200,2018,12,1.256,200,2019,01,1.431,200,2019,02,1.152,200,2019,03,1.083,150,2019,04,0.883,200,2019,05,1.225,200,2019,06,0.937,254,2019,07,1.222,200,2019,08,1.083,150,2019,09,1.118,200,2019,10,1.654,200,2019,11,1.228,200,2019,12,1.256,200,2020,01,1.431,200,2020,02,1.152,200,2020,03,1.083,150,2020,04,0.883,200,2020,05,1.225,200,2020,06,0.937,254,2020,07,1.222,200,2020,08,1.083,150,2020,09,1.118,200,2020,10,1.654,200,2020,11,1.228,200,2020,12,1.256,200,2021,01,1.431,200,2021,02,1.152,200,2021,03,1.083,150,2021,04,0.883,200,2021,05,1.225,200,2021,06,0.937,254,2021,07,1.222,200,2021,08,1.083,150,2021,09,1.118,200,2021,10,1.654,200,2021,11,1.228,200,2021,12,1.256,200,2022,01,1.431,200,2022,02,1.152,200,2022,03,1.083,150,2022,04,0.883,200,2022,05,1.225,200,2022,06,0.937,254,2022,07,1.222,200,2022,08,1.083,150,2022,09,1.118,200,2022,10,1.654,200,2022,11,1.228,200,2022,12,1.256,200,2023,01,1.431,200,2023,02,1.152,200,2023,03,1.083,150,2023,04,0.883,200
61045010,Inverlaidnan Bridge,57.26705143,-3.883273172,535718,38354,2018,05,1.529,50,2018,06,1.521,50,2018,07,1.551,50,2018,08,2.322,50,2018,09,1.53,50,2018,10,1.784,50,2018,11,1.352,50,2018,12,1.753,50,2019,01,1.966,50,2019,02,2.037,50,2019,03,1.576,50,2019,04,1.237,50,2019,05,1.529,50,2019,06,1.521,50,2019,07,1.551,50,2019,08,2.322,50,2019,09,1.53,50,2019,10,1.784,50,2019,11,1.352,50,2019,12,1.753,50,2020,01,1.966,50,2020,02,2.037,50,2020,03,1.576,50,2020,04,1.237,50,2020,05,1.529,50,2020,06,1.521,50,2020,07,1.551,50,2020,08,2.322,50,2020,09,1.53,50,2020,10,1.784,50,2020,11,1.352,50,2020,12,1.753,50,2021,01,1.966,50,2021,02,2.037,50,2021,03,1.576,50,2021,04,1.237,50,2021,05,1.529,50,2021,06,1.521,50,2021,07,1.551,50,2021,08,2.322,50,2021,09,1.53,50,2021,10,1.784,50,2021,11,1.352,50,2021,12,1.753,50,2022,01,1.966,50,2022,02,2.037,50,2022,03,1.576,50,2022,04,1.237,50,2022,05,1.529,50,2022,06,1.521,50,2022,07,1.551,50,2022,08,2.322,50,2022,09,1.53,50,2022,10,1.784,50,2022,11,1.352,50,2022,12,1.753,50,2023,01,1.966,50,2023,02,2.037,50,2023,03,1.576,50,2023,04,1.237,50
56213010,Mouthbridge,55.77012815,-2.279193263,15022,36874,2018,05,1.691,200,2018,06,2.246,200,2018,07,2.027,200,2018,08,1.806,200,2018,09,2.48,200,2018,10,2.839,200,2018,11,2.431,200,2018,12,2.077,200,2019,01,2.178,200,2019,02,2.239,200,2019,03,2.288,200,2019,04,2.381,200,2019,05,1.691,200,2019,06,2.246,200,2019,07,2.027,200,2019,08,1.806,200,2019,09,2.48,200,2019,10,2.839,200,2019,11,2.431,200,2019,12,2.077,200,2020,01,2.178,200,2020,02,2.239,200,2020,03,2.288,200,2020,04,2.381,200,2020,05,1.691,200,2020,06,2.246,200,2020,07,2.027,200,2020,08,1.806,200,2020,09,2.48,200,2020,10,2.839,200,2020,11,2.431,200,2020,12,2.077,200,2021,01,2.178,200,2021,02,2.239,200,2021,03,2.288,200,2021,04,2.381,200,2021,05,1.691,200,2021,06,2.246,200,2021,07,2.027,200,2021,08,1.806,200,2021,09,2.48,200,2021,10,2.839,200,2021,11,2.431,200,2021,12,2.077,200,2022,01,2.178,200,2022,02,2.239,200,2022,03,2.288,200,2022,04,2.381,200,2022,05,1.691,200,2022,06,2.246,200,2022,07,2.027,200,2022,08,1.806,200,2022,09,2.48,200,2022,10,2.839,200,2022,11,2.431,200,2022,12,2.077,200,2023,01,2.178,200,2023,02,2.239,200,2023,03,2.288,200,2023,04,2.381,200
55434010,Newton Bridge,56.4611514,-3.799234379,14953,36684,2018,05,1.901,50,2018,06,1.7,50,2018,07,1.74,50,2018,08,1.764,50,2018,09,2.246,100,2018,10,1.669,150,2018,11,2.011,150,2018,12,2.175,200,2019,01,1.922,254,2019,02,2.12,150,2019,03,1.909,150,2019,04,1.858,200,2019,05,1.901,50,2019,06,1.7,50,2019,07,1.74,50,2019,08,1.764,50,2019,09,2.246,100,2019,10,1.669,150,2019,11,2.011,150,2019,12,2.175,200,2020,01,1.922,254,2020,02,2.12,150,2020,03,1.909,150,2020,04,1.858,200,2020,05,1.901,50,2020,06,1.7,50,2020,07,1.74,50,2020,08,1.764,50,2020,09,2.246,100,2020,10,1.669,150,2020,11,2.011,150,2020,12,2.175,200,2021,01,1.922,254,2021,02,2.12,150,2021,03,1.909,150,2021,04,1.858,200,2021,05,1.901,50,2021,06,1.7,50,2021,07,1.74,50,2021,08,1.764,50,2021,09,2.246,100,2021,10,1.669,150,2021,11,2.011,150,2021,12,2.175,200,2022,01,1.922,254,2022,02,2.12,150,2022,03,1.909,150,2022,04,1.858,200,2022,05,1.901,50,2022,06,1.7,50,2022,07,1.74,50,2022,08,1.764,50,2022,09,2.246,100,2022,10,1.669,150,2022,11,2.011,150,2022,12,2.175,200,2023,01,1.922,254,2023,02,2.12,150,2023,03,1.909,150,2023,04,1.858,200
53442010,Robstone,55.25880544,-4.807721027,133123,36202,2018,05,2.395,200,2018,06,2.136,150,2018,07,2.322,150,2018,08,2.273,150,2018,09,2.758,150,2018,10,2.699,150,2018,11,2.49,150,2018,12,3.065,150,2019,01,2.606,200,2019,02,2.365,150,2019,03,2.39,200,2019,04,2.298,200,2019,05,2.395,200,2019,06,2.136,150,2019,07,2.322,150,2019,08,2.273,150,2019,09,2.758,150,2019,10,2.699,150,2019,11,2.49,150,2019,12,3.065,150,2020,01,2.606,200,2020,02,2.365,150,2020,03,2.39,200,2020,04,2.298,200,2020,05,2.395,200,2020,06,2.136,150,2020,07,2.322,150,2020,08,2.273,150,2020,09,2.758,150,2020,10,2.699,150,2020,11,2.49,150,2020,12,3.065,150,2021,01,2.606,200,2021,02,2.365,150,2021,03,2.39,200,2021,04,2.298,200,2021,05,2.395,200,2021,06,2.136,150,2021,07,2.322,150,2021,08,2.273,150,2021,09,2.758,150,2021,10,2.699,150,2021,11,2.49,150,2021,12,3.065,150,2022,01,2.606,200,2022,02,2.365,150,2022,03,2.39,200,2022,04,2.298,200,2022,05,2.395,200,2022,06,2.136,150,2022,07,2.322,150,2022,08,2.273,150,2022,09,2.758,150,2022,10,2.699,150,2022,11,2.49,150,2022,12,3.065,150,2023,01,2.606,200,2023,02,2.365,150,2023,03,2.39,200,2023,04,2.298,200
55727010,Kingledores,55.54240926,-3.413947163,14972,36756,2018,05,1.854,200,2018,06,1.735,100,2018,07,1.299,200,2018,08,2.461,100,2018,09,1.727,100,2018,10,2.698,200,2018,11,2.65,50,2018,12,3.144,50,2019,01,2.574,200,2019,02,2.567,200,2019,03,2.11,200,2019,04,1.661,200,2019,05,1.854,200,2019,06,1.735,100,2019,07,1.299,200,2019,08,2.461,100,2019,09,1.727,100,2019,10,2.698,200,2019,11,2.65,50,2019,12,3.144,50,2020,01,2.574,200,2020,02,2.567,200,2020,03,2.11,200,2020,04,1.661,200,2020,05,1.854,200,2020,06,1.735,100,2020,07,1.299,200,2020,08,2.461,100,2020,09,1.727,100,2020,10,2.698,200,2020,11,2.65,50,2020,12,3.144,50,2021,01,2.574,200,2021,02,2.567,200,2021,03,2.11,200,2021,04,1.661,200,2021,05,1.854,200,2021,06,1.735,100,2021,07,1.299,200,2021,08,2.461,100,2021,09,1.727,100,2021,10,2.698,200,2021,11,2.65,50,2021,12,3.144,50,2022,01,2.574,200,2022,02,2.567,200,2022,03,2.11,200,2022,04,1.661,200,2022,05,1.854,200,2022,06,1.735,100,2022,07,1.299,200,2022,08,2.461,100,2022,09,1.727,100,2022,10,2.698,200,2022,11,2.65,50,2022,12,3.144,50,2023,01,2.574,200,2023,02,2.567,200,2023,03,2.11,200,2023,04,1.661,200
60437010,Cleuchhead,56.94774412,-2.388756894,499810,38178,2018,05,0.507,254,2018,06,0.445,254,2018,07,0.65,254,2018,08,0.808,254,2018,09,0.379,254,2018,10,0.733,254,2018,11,0.573,254,2018,12,0.828,254,2019,01,0.736,254,2019,02,0.46,254,2019,03,0.604,254,2019,04,0.336,254,2019,05,0.507,254,2019,06,0.445,254,2019,07,0.65,254,2019,08,0.808,254,2019,09,0.379,254,2019,10,0.733,254,2019,11,0.573,254,2019,12,0.828,254,2020,01,0.736,254,2020,02,0.46,254,2020,03,0.604,254,2020,04,0.336,254,2020,05,0.507,254,2020,06,0.445,254,2020,07,0.65,254,2020,08,0.808,254,2020,09,0.379,254,2020,10,0.733,254,2020,11,0.573,254,2020,12,0.828,254,2021,01,0.736,254,2021,02,0.46,254,2021,03,0.604,254,2021,04,0.336,254,2021,05,0.507,254,2021,06,0.445,254,2021,07,0.65,254,2021,08,0.808,254,2021,09,0.379,254,2021,10,0.733,254,2021,11,0.573,254,2021,12,0.828,254,2022,01,0.736,254,2022,02,0.46,254,2022,03,0.604,254,2022,04,0.336,254,2022,05,0.507,254,2022,06,0.445,254,2022,07,0.65,254,2022,08,0.808,254,2022,09,0.379,254,2022,10,0.733,254,2022,11,0.573,254,2022,12,0.828,254,2023,01,0.736,254,2023,02,0.46,254,2023,03,0.604,254,2023,04,0.336,254
53135010,Killermont,55.90623638,-4.307622592,133099,36124,2018,05,1.881,254,2018,06,2.0,254,2018,07,1.982,254,2018,08,2.056,254,2018,09,2.237,254,2018,10,2.214,254,2018,11,2.177,254,2018,12,3.781,254,2019,01,2.237,254,2019,02,2.141,254,2019,03,2.306,254,2019,04,1.859,254,2019,05,1.881,254,2019,06,2.0,254,2019,07,1.982,254,2019,08,2.056,254,2019,09,2.237,254,2019,10,2.214,254,2019,11,2.177,254,2019,12,3.781,254,2020,01,2.237,254,2020,02,2.141,254,2020,03,2.306,254,2020,04,1.859,254,2020,05,1.881,254,2020,06,2.0,254,2020,07,1.982,254,2020,08,2.056,254,2020,09,2.237,254,2020,10,2.214,254,2020,11,2.177,254,2020,12,3.781,254,2021,01,2.237,254,2021,02,2.141,254,2021,03,2.306,254,2021,04,1.859,254,2021,05,1.881,254,2021,06,2.0,254,2021,07,1.982,254,2021,08,2.056,254,2021,09,2.237,254,2021,10,2.214,254,2021,11,2.177,254,2021,12,3.781,254,2022,01,2.237,254,2022,02,2.141,254,2022,03,2.306,254,2022,04,1.859,254,2022,05,1.881,254,2022,06,2.0,254,2022,07,1.982,254,2022,08,2.056,254,2022,09,2.237,254,2022,10,2.214,254,2022,11,2.177,254,2022,12,3.781,254,2023,01,2.237,254,2023,02,2.141,254,2023,03,2.306,254,2023,04,1.859,254
53289010,Mainholm,55.46104476,-4.592546164,133111,36164,2018,05,3.087,200,2018,06,3.518,200,2018,07,3.654,200,2018,08,4.253,200,2018,09,4.902,200,2018,10,4.655,200,2018,11,4.19,200,2018,12,5.162,200,2019,01,5.254,200,2019,02,4.049,200,2019,03,4.253,200,2019,04,3.078,200,2019,05,3.087,200,2019,06,3.518,200,2019,07,3.654,200,2019,08,4.253,200,2019,09,4.902,200,2019,10,4.655,200,2019,11,4.19,200,2019,12,5.162,200,2020,01,5.254,200,2020,02,4.049,200,2020,03,4.253,200,2020,04,3.078,200,2020,05,3.087,200,2020,06,3.518,200,2020,07,3.654,200,2020,08,4.253,200,2020,09,4.902,200,2020,10,4.655,200,2020,11,4.19,200,2020,12,5.162,200,2021,01,5.254,200,2021,02,4.049,200,2021,03,4.253,200,2021,04,3.078,200,2021,05,3.087,200,2021,06,3.518,200,2021,07,3.654,200,2021,08,4.253,200,2021,09,4.902,200,2021,10,4.655,200,2021,11,4.19,200,2021,12,5.162,200,2022,01,5.254,200,2022,02,4.049,200,2022,03,4.253,200,2022,04,3.078,200,2022,05,3.087,200,2022,06,3.518,200,2022,07,3.654,200,2022,08,4.253,200,2022,09,4.902,200,2022,10,4.655,200,2022,11,4.19,200,2022,12,5.162,200,2023,01,5.254,200,2023,02,4.049,200,2023,03,4.253,200,2023,04,3.078,200
59657010,Wellsies Burn,56.52284051,-3.293836481,368491,37946,2018,05,0.705,100,2018,06,0.806,200,2018,07,0.929,200,2018,08,0.897,200,2018,09,0.806,200,2018,10,0.874,100,2018,11,0.912,200,2018,12,0.895,200,2019,01,0.996,150,2019,02,0.821,200,2019,03,0.757,200,2019,04,0.794,200,2019,05,0.705,100,2019,06,0.806,200,2019,07,0.929,200,2019,08,0.897,200,2019,09,0.806,200,2019,10,0.874,100,2019,11,0.912,200,2019,12,0.895,200,2020,01,0.996,150,2020,02,0.821,200,2020,03,0.757,200,2020,04,0.794,200,2020,05,0.705,100,2020,06,0.806,200,2020,07,0.929,200,2020,08,0.897,200,2020,09,0.806,200,2020,10,0.874,100,2020,11,0.912,200,2020,12,0.895,200,2021,01,0.996,150,2021,02,0.821,200,2021,03,0.757,200,2021,04,0.794,200,2021,05,0.705,100,2021,06,0.806,200,2021,07,0.929,200,2021,08,0.897,200,2021,09,0.806,200,2021,10,0.874,100,2021,11,0.912,200,2021,12,0.895,200
61199010,Limmerhaugh,55.51674252,-4.189197017,542772,38394,2018,05,1.514,150,2018,06,2.01,50,2018,07,2.069,50,2018,08,2.691,50,2018,09,1.887,50,2018,10,2.222,50,2018,11,2.441,50,2018,12,2.212,140,2019,01,2.458,50,2019,02,2.353,50,2019,03,2.202,150,2019,04,1.661,150,2019,05,1.514,150,2019,06,2.01,50,2019,07,2.069,50,2019,08,2.691,50,2019,09,1.887,50,2019,10,2.222,50,2019,11,2.441,50,2019,12,2.212,140,2020,01,2.458,50,2020,02,2.353,50,2020,03,2.202,150,2020,04,1.661,150,2020,05,1.514,150,2020,06,2.01,50,2020,07,2.069,50,2020,08,2.691,50,2020,09,1.887,50,2020,10,2.222,50,2020,11,2.441,50,2020,12,2.212,140,2021,01,2.458,50,2021,02,2.353,50,2021,03,2.202,150,2021,04,1.661,150,2021,05,1.514,150,2021,06,2.01,50,2021,07,2.069,50,2021,08,2.691,50,2021,09,1.887,50,2021,10,2.222,50,2021,11,2.441,50,2021,12,2.212,140,2022,01,2.458,50,2022,02,2.353,50,2022,03,2.202,150,2022,04,1.661,150,2022,05,1.514,150,2022,06,2.01,50,2022,07,2.069,50,2022,08,2.691,50,2022,09,1.887,50,2022,10,2.222,50,2022,11,2.441,50,2022,12,2.212,140,2023,01,2.458,50,2023,02,2.353,50,2023,03,2.202,150,2023,04,1.661,150
55905010,Deephope,55.41241422,-3.141967218,14986,36800,2018,05,1.823,200,2018,06,1.569,200,2018,07,1.57,200,2018,08,1.92,200,2018,09,1.847,200,2018,10,1.965,200,2018,11,1.952,200,2018,12,1.923,200,2019,01,1.992,200,2019,02,2.075,200,2019,03,1.79,200,2019,04,1.898,200,2019,05,1.823,200,2019,06,1.569,200,2019,07,1.57,200,2019,08,1.92,200,2019,09,1.847,200,2019,10,1.965,200,2019,11,1.952,200,2019,12,1.923,200,2020,01,1.992,200,2020,02,2.075,200,2020,03,1.79,200,2020,04,1.898,200,2020,05,1.823,200,2020,06,1.569,200,2020,07,1.57,200,2020,08,1.92,200,2020,09,1.847,200,2020,10,1.965,200,2020,11,1.952,200,2020,12,1.923,200,2021,01,1.992,200,2021,02,2.075,200,2021,03,1.79,200,2021,04,1.898,200,2021,05,1.823,200,2021,06,1.569,200,2021,07,1.57,200,2021,08,1.92,200,2021,09,1.847,200,2021,10,1.965,200,2021,11,1.952,200,2021,12,1.923,200,2022,01,1.992,200,2022,02,2.075,200,2022,03,1.79,200,2022,04,1.898,200,2022,05,1.823,200,2022,06,1.569,200,2022,07,1.57,200,2022,08,1.92,200,2022,09,1.847,200,2022,10,1.965,200,2022,11,1.952,200,2022,12,1.923,200,2023,01,1.992,200,2023,02,2.075,200,2023,03,1.79,200,2023,04,1.898,200
53257010,Luss,56.10033657,-4.644123033,133108,36156,2018,05,1.277,200,2018,06,1.326,200,2018,07,1.283,200,2018,08,1.629,200,2018,09,1.513,200,2018,10,1.455,200,2018,11,1.42,200,2018,12,1.482,200,2019,01,1.438,200,2019,02,1.44,200,2019,03,1.431,200,2019,04,1.191,200,2019,05,1.277,200,2019,06,1.326,200,2019,07,1.283,200,2019,08,1.629,200,2019,09,1.513,200,2019,10,1.455,200,2019,11,1.42,200,2019,12,1.482,200,2020,01,1.438,200,2020,02,1.44,200,2020,03,1.431,200,2020,04,1.191,200,2020,05,1.277,200,2020,06,1.326,200,2020,07,1.283,200,2020,08,1.629,200,2020,09,1.513,200,2020,10,1.455,200,2020,11,1.42,200,2020,12,1.482,200,2021,01,1.438,200,2021,02,1.44,200,2021,03,1.431,200,2021,04,1.191,200,2021,05,1.277,200,2021,06,1.326,200,2021,07,1.283,200,2021,08,1.629,200,2021,09,1.513,200,2021,10,1.455,200,2021,11,1.42,200,2021,12,1.482,200,2022,01,1.438,200,2022,02,1.44,200,2022,03,1.431,200,2022,04,1.191,200,2022,05,1.277,200,2022,06,1.326,200,2022,07,1.283,200,2022,08,1.629,200,2022,09,1.513,200,2022,10,1.455,200,2022,11,1.42,200,2022,12,1.482,200,2023,01,1.438,200,2023,02,1.44,200,2023,03,1.431,200,2023,04,1.191,200
58369010,Strathy Bridge,58.55872143,-4.002604762,234319,37524,2018,05,1.493,50,2018,06,1.879,50,2018,07,1.71,50,2018,08,2.197,50,2018,09,2.007,50,2018,10,2.237,50,2018,11,2.121,50,2018,12,1.933,150,2019,01,1.791,150,2019,02,1.774,150,2019,03,1.608,150,2019,04,1.657,50,2019,05,1.493,50,2019,06,1.879,50,2019,07,1.71,50,2019,08,2.197,50,2019,09,2.007,50,2019,10,2.237,50,2019,11,2.121,50,2019,12,1.933,150,2020,01,1.791,150,2020,02,1.774,150,2020,03,1.608,150,2020,04,1.657,50,2020,05,1.493,50,2020,06,1.879,50,2020,07,1.71,50,2020,08,2.197,50,2020,09,2.007,50,2020,10,2.237,50,2020,11,2.121,50,2020,12,1.933,150,2021,01,1.791,150,2021,02,1.774,150,2021,03,1.608,150,2021,04,1.657,50,2021,05,1.493,50,2021,06,1.879,50,2021,07,1.71,50,2021,08,2.197,50,2021,09,2.007,50,2021,10,2.237,50,2021,11,2.121,50,2021,12,1.933,150,2022,01,1.791,150,2022,02,1.774,150,2022,03,1.608,150,2022,04,1.657,50,2022,05,1.493,50,2022,06,1.879,50,2022,07,1.71,50,2022,08,2.197,50,2022,09,2.007,50,2022,10,2.237,50,2022,11,2.121,50,2022,12,1.933,150,2023,01,1.791,150,2023,02,1.774,150,2023,03,1.608,150,2023,04,1.657,50
53054010,Happendon,55.5801981,-3.816796943,133092,36104,2018,05,1.002,200,2018,06,1.218,200,2018,07,1.276,200,2018,08,1.479,200,2018,09,1.21,200,2018,10,1.552,200,2018,11,1.442,200,2018,12,2.068,200,2019,01,1.79,200,2019,02,1.438,200,2019,03,1.556,200,2019,04,1.156,200,2019,05,1.002,200,2019,06,1.218,200,2019,07,1.276,200,2019,08,1.479,200,2019,09,1.21,200,2019,10,1.552,200,2019,11,1.442,200,2019,12,2.068,200,2020,01,1.79,200,2020,02,1.438,200,2020,03,1.556,200,2020,04,1.156,200,2020,05,1.002,200,2020,06,1.218,200,2020,07,1.276,200,2020,08,1.479,200,2020,09,1.21,200,2020,10,1.552,200,2020,11,1.442,200,2020,12,2.068,200,2021,01,1.79,200,2021,02,1.438,200,2021,03,1.556,200,2021,04,1.156,200,2021,05,1.002,200,2021,06,1.218,200,2021,07,1.276,200,2021,08,1.479,200,2021,09,1.21,200,2021,10,1.552,200,2021,11,1.442,200,2021,12,2.068,200,2022,01,1.79,200,2022,02,1.438,200,2022,03,1.556,200,2022,04,1.156,200,2022,05,1.002,200,2022,06,1.218,200,2022,07,1.276,200,2022,08,1.479,200,2022,09,1.21,200,2022,10,1.552,200,2022,11,1.442,200,2022,12,2.068,200,2023,01,1.79,200,2023,02,1.438,200,2023,03,1.556,200,2023,04,1.156,200
60076010,Loch Beannacharain,57.5217999,-4.95927599,473090,38074,2018,05,3.169,150,2018,06,2.526,150,2018,07,2.7,150,2018,08,3.186,150,2018,09,3.174,150,2018,10,3.363,150,2018,11,3.431,150,2018,12,3.403,150,2019,01,3.443,150,2019,02,3.248,150,2019,03,3.739,254,2019,04,3.43,150,2019,05,3.169,150,2019,06,2.526,150,2019,07,2.7,150,2019,08,3.186,150,2019,09,3.174,150,2019,10,3.363,150,2019,11,3.431,150,2019,12,3.403,150,2020,01,3.443,150,2020,02,3.248,150,2020,03,3.739,254,2020,04,3.43,150,2020,05,3.169,150,2020,06,2.526,150,2020,07,2.7,150,2020,08,3.186,150,2020,09,3.174,150,2020,10,3.363,150,2020,11,3.431,150,2020,12,3.403,150,2021,01,3.443,150,2021,02,3.248,150,2021,03,3.739,254,2021,04,3.43,150,2021,05,3.169,150,2021,06,2.526,150,2021,07,2.7,150,2021,08,3.186,150,2021,09,3.174,150,2021,10,3.363,150,2021,11,3.431,150,2021,12,3.403,150,2022,01,3.443,150,2022,02,3.248,150,2022,03,3.739,254,2022,04,3.43,150,2022,05,3.169,150,2022,06,2.526,150,2022,07,2.7,150,2022,08,3.186,150,2022,09,3.174,150,2022,10,3.363,150,2022,11,3.431,150,2022,12,3.403,150,2023,01,3.443,150,2023,02,3.248,150,2023,03,3.739,254,2023,04,3.43,150
