ts_id,station_name,station_latitude,station_longitude,station_no,station_id,year_000,month_000,value_000,quality_code_000,year_001,month_001,value_001,quality_code_001,year_002,month_002,value_002,quality_code_002,year_003,month_003,value_003,quality_code_003,year_004,month_004,value_004,quality_code_004,year_005,month_005,value_005,quality_code_005,year_006,month_006,value_006,quality_code_006,year_007,month_007,value_007,quality_code_007,year_008,month_008,value_008,quality_code_008,year_009,month_009,value_009,quality_code_009,year_010,month_010,value_010,quality_code_010,year_011,month_011,value_011,quality_code_011,year_001,month_001,value_001,quality_code_001,year_002,month_002,value_002,quality_code_002,year_003,month_003,value_003,quality_code_003,year_004,month_004,value_004,quality_code_004,year_005,month_005,value_005,quality_code_005,year_006,month_006,value_006,quality_code_006,year_007,month_007,value_007,quality_code_007,year_008,month_008,value_008,quality_code_008,year_009,month_009,value_009,quality_code_009,year_010,month_010,value_010,quality_code_010,year_011,month_011,value_011,quality_code_011,year_012,month_012,value_012,quality_code_012,year_002,month_002,value_002,quality_code_002,year_003,month_003,value_003,quality_code_003,year_004,month_004,value_004,quality_code_004,year_005,month_005,value_005,quality_code_005,year_006,month_006,value_006,quality_code_006,year_007,month_007,value_007,quality_code_007,year_008,month_008,value_008,quality_code_008,year_009,month_009,value_009,quality_code_009,year_010,month_010,value_010,quality_code_010,year_011,month_011,value_011,quality_code_011,year_012,month_012,value_012,quality_code_012,year_013,month_013,value_013,quality_code_013,year_003,month_003,value_003,quality_code_003,year_004,month_004,value_004,quality_code_004,year_005,month_005,value_005,quality_code_005,year_006,month_006,value_006,quality_code_006,year_007,month_007,value_007,quality_code_007,year_008,month_008,value_008,quality_code_008,year_009,month_009,value_009,quality_code_009,year_010,month_010,value_010,quality_code_010,year_011,month_011,value_011,quality_code_011,year_012,month_012,value_012,quality_code_012,year_013,month_013,value_013,quality_code_013,year_014,month_014,value_014,quality_code_014,year_004,month_004,value_004,quality_code_004,year_005,month_005,value_005,quality_code_005,year_006,month_006,value_006,quality_code_006,year_007,month_007,value_007,quality_code_007,year_008,month_008,value_008,quality_code_008,year_009,month_009,value_009,quality_code_009,year_010,month_010,value_010,quality_code_010,year_011,month_011,value_011,quality_code_011,year_012,month_012,value_012,quality_code_012,year_013,month_013,value_013,quality_code_013,year_014,month_014,value_014,quality_code_014,year_015,month_015,value_015,quality_code_015
56110010,Ormiston Mill,55.54491924,-2.473314492,15007,36848,2018,05,0.3,200,2018,06,0.277,200,2018,07,0.254,200,2018,08,0.229,200,2018,09,0.24,200,2018,10,0.274,200,2018,11,0.321,200,2018,12,0.383,200,2019,01,0.404,200,2019,02,0.371,200,2019,03,0.401,200,2019,04,0.333,200,2019,05,0.3,200,2019,06,0.277,200,2019,07,0.254,200,2019,08,0.229,200,2019,09,0.24,200,2019,10,0.274,200,2019,11,0.321,200,2019,12,0.383,200,2020,01,0.404,200,2020,02,0.371,200,2020,03,0.401,200,2020,04,0.333,200,2020,05,0.3,200,2020,06,0.277,200,2020,07,0.254,200,2020,08,0.229,200,2020,09,0.24,200,2020,10,0.274,200,2020,11,0.321,200,2020,12,0.383,200,2021,01,0.404,200,2021,02,0.371,200,2021,03,0.401,200,2021,04,0.333,200,2021,05,0.3,200,2021,06,0.277,200,2021,07,0.254,200,2021,08,0.229,200,2021,09,0.24,200,2021,10,0.274,200,2021,11,0.321,200,2021,12,0.383,200,2022,01,0.404,200,2022,02,0.371,200,2022,03,0.401,200,2022,04,0.333,200,2022,05,0.3,200,2022,06,0.277,200,2022,07,0.254,200,2022,08,0.229,200,2022,09,0.24,200,2022,10,0.274,200,2022,11,0.321,200,2022,12,0.383,200,2023,01,0.404,200,2023,02,0.371,200,2023,03,0.401,200,2023,04,0.333,200
59643010,Glenbreck,55.48202196,-3.477754728,368490,37940,2018,05,0.038,50,2018,06,0.039,50,2018,07,0.04,50,2018,08,0.038,50,2018,09,0.041,100,2018,10,0.056,200,2018,11,0.065,200,2018,12,0.056,200,2019,01,0.044,100,2019,02,0.051,150,2019,03,0.052,150,2019,04,0.049,100,2019,05,0.038,50,2019,06,0.039,50,2019,07,0.04,50,2019,08,0.038,50,2019,09,0.041,100,2019,10,0.056,200,2019,11,0.065,200,2019,12,0.056,200,2020,01,0.044,100,2020,02,0.051,150,2020,03,0.052,150,2020,04,0.049,100,2020,05,0.038,50,2020,06,0.039,50,2020,07,0.04,50,2020,08,0.038,50,2020,09,0.041,100,2020,10,0.056,200,2020,11,0.065,200,2020,12,0.056,200,2021,01,0.044,100,2021,02,0.051,150,2021,03,0.052,150,2021,04,0.049,100,2021,05,0.038,50,2021,06,0.039,50,2021,07,0.04,50,2021,08,0.038,50,2021,09,0.041,100,2021,10,0.056,200,2021,11,0.065,200,2021,12,0.056,200,2022,01,0.044,100,2022,02,0.051,150,2022,03,0.052,150,2022,04,0.049,100,2022,05,0.038,50,2022,06,0.039,50,2022,07,0.04,50,2022,08,0.038,50,2022,09,0.041,100,2022,10,0.056,200,2022,11,0.065,200,2022,12,0.056,200,2023,01,0.044,100,2023,02,0.051,150,2023,03,0.052,150,2023,04,0.049,100
54508010,Bridge of Teith,56.18573476,-4.055574525,14887,36458,2018,05,0.341,100,2018,06,0.358,200,2018,07,0.358,200,2018,08,0.346,200,2018,09,0.29,200,2018,10,0.381,200,2018,11,0.356,100,2018,12,0.441,200,2019,01,0.443,200,2019,02,0.436,100,2019,03,0.422,100,2019,04,0.415,200,2019,05,0.341,100,2019,06,0.358,200,2019,07,0.358,200,2019,08,0.346,200,2019,09,0.29,200,2019,10,0.381,200,2019,11,0.356,100,2019,12,0.441,200,2020,01,0.443,200,2020,02,0.436,100,2020,03,0.422,100,2020,04,0.415,200,2020,05,0.341,100,2020,06,0.358,200,2020,07,0.358,200,2020,08,0.346,200,2020,09,0.29,200,2020,10,0.381,200,2020,11,0.356,100,2020,12,0.441,200,2021,01,0.443,200,2021,02,0.436,100,2021,03,0.422,100,2021,04,0.415,200,2021,05,0.341,100,2021,06,0.358,200,2021,07,0.358,200,2021,08,0.346,200,2021,09,0.29,200,2021,10,0.381,200,2021,11,0.356,100,2021,12,0.441,200,2022,01,0.443,200,2022,02,0.436,100,2022,03,0.422,100,2022,04,0.415,200,2022,05,0.341,100,2022,06,0.358,200,2022,07,0.358,200,2022,08,0.346,200,2022,09,0.29,200,2022,10,0.381,200,2022,11,0.356,100,2022,12,0.441,200,2023,01,0.443,200,2023,02,0.436,100,2023,03,0.422,100,2023,04,0.415,200
53960010,Green Burn,55.0828864,-4.381888551,133158,36320,2018,05,0.206,50,2018,06,0.203,100,2018,07,0.201,50,2018,08,0.199,50,2018,09,0.206,50,2018,10,0.228,50,2018,11,0.234,150,2018,12,0.228,150,2019,01,0.235,150,2019,02,0.139,150,2019,03,0.203,150,2019,04,0.208,50,2019,05,0.206,50,2019,06,0.203,100,2019,07,0.201,50,2019,08,0.199,50,2019,09,0.206,50,2019,10,0.228,50,2019,11,0.234,150,2019,12,0.228,150,2020,01,0.235,150,2020,02,0.139,150,2020,03,0.203,150,2020,04,0.208,50,2020,05,0.206,50,2020,06,0.203,100,2020,07,0.201,50,2020,08,0.199,50,2020,09,0.206,50,2020,10,0.228,50,2020,11,0.234,150,2020,12,0.228,150,2021,01,0.235,150,2021,02,0.139,150,2021,03,0.203,150,2021,04,0.208,50,2021,05,0.206,50,2021,06,0.203,100,2021,07,0.201,50,2021,08,0.199,50,2021,09,0.206,50,2021,10,0.228,50,2021,11,0.234,150,2021,12,0.228,150,2022,01,0.235,150,2022,02,0.139,150,2022,03,0.203,150,2022,04,0.208,50,2022,05,0.206,50,2022,06,0.203,100,2022,07,0.201,50,2022,08,0.199,50,2022,09,0.206,50,2022,10,0.228,50,2022,11,0.234,150,2022,12,0.228,150,2023,01,0.235,150,2023,02,0.139,150,2023,03,0.203,150,2023,04,0.208,50
54730010,Duchray,56.15649685,-4.468109175,14904,36510,2018,05,0.02,200,2018,06,0.014,200,2018,07,0.014,254,2018,08,0.013,254,2018,09,0.029,254,2018,10,0.045,200,2018,11,0.057,200,2018,12,0.047,254,2019,01,0.058,254,2019,02,0.055,200,2019,03,0.056,200,2019,04,0.039,200,2019,05,0.02,200,2019,06,0.014,200,2019,07,0.014,254,2019,08,0.013,254,2019,09,0.029,254,2019,10,0.045,200,2019,11,0.057,200,2019,12,0.047,254,2020,01,0.058,254,2020,02,0.055,200,2020,03,0.056,200,2020,04,0.039,200,2020,05,0.02,200,2020,06,0.014,200,2020,07,0.014,254,2020,08,0.013,254,2020,09,0.029,254,2020,10,0.045,200,2020,11,0.057,200,2020,12,0.047,254,2021,01,0.058,254,2021,02,0.055,200,2021,03,0.056,200,2021,04,0.039,200,2021,05,0.02,200,2021,06,0.014,200,2021,07,0.014,254,2021,08,0.013,254,2021,09,0.029,254,2021,10,0.045,200,2021,11,0.057,200,2021,12,0.047,254,2022,01,0.058,254,2022,02,0.055,200,2022,03,0.056,200,2022,04,0.039,200,2022,05,0.02,200,2022,06,0.014,200,2022,07,0.014,254,2022,08,0.013,254,2022,09,0.029,254,2022,10,0.045,200,2022,11,0.057,200,2022,12,0.047,254,2023,01,0.058,254,2023,02,0.055,200,2023,03,0.056,200,2023,04,0.039,200
60549010,Castle O'er,55.22290808,-3.180030664,506142,38210,2018,05,0.281,50,2018,06,0.279,50,2018,07,0.259,50,2018,08,0.262,50,2018,09,0.311,50,2018,10,0.325,50,2018,11,0.356,50,2018,12,0.383,50,2019,01,0.376,150,2019,02,0.371,150,2019,03,0.383,50,2019,04,0.303,50,2019,05,0.281,50,2019,06,0.279,50,2019,07,0.259,50,2019,08,0.262,50,2019,09,0.311,50,2019,10,0.325,50,2019,11,0.356,50,2019,12,0.383,50,2020,01,0.376,150,2020,02,0.371,150,2020,03,0.383,50,2020,04,0.303,50,2020,05,0.281,50,2020,06,0.279,50,2020,07,0.259,50,2020,08,0.262,50,2020,09,0.311,50,2020,10,0.325,50,2020,11,0.356,50,2020,12,0.383,50,2021,01,0.376,150,2021,02,0.371,150,2021,03,0.383,50,2021,04,0.303,50,2021,05,0.281,50,2021,06,0.279,50,2021,07,0.259,50,2021,08,0.262,50,2021,09,0.311,50,2021,10,0.325,50,2021,11,0.356,50,2021,12,0.383,50,2022,01,0.376,150,2022,02,0.371,150,2022,03,0.383,50,2022,04,0.303,50,2022,05,0.281,50,2022,06,0.279,50,2022,07,0.259,50,2022,08,0.262,50,2022,09,0.311,50,2022,10,0.325,50,2022,11,0.356,50,2022,12,0.383,50,2023,01,0.376,150,2023,02,0.371,150,2023,03,0.383,50,2023,04,0.303,50
57787010,Kincraig,57.12680642,-3.92521234,234254,37380,2018,05,0.079,150,2018,06,0.0,150,2018,07,0.0,150,2018,08,0.017,150,2018,09,0.037,150,2018,10,0.196,150,2018,11,0.19,200,2018,12,0.058,200,2019,01,0.0,200,2019,02,0.0,200,2019,03,0.0,200,2019,04,0.095,150,2019,05,0.079,150,2019,06,0.0,150,2019,07,0.0,150,2019,08,0.017,150,2019,09,0.037,150,2019,10,0.196,150,2019,11,0.19,200,2019,12,0.058,200,2020,01,0.0,200,2020,02,0.0,200,2020,03,0.0,200,2020,04,0.095,150,2020,05,0.079,150,2020,06,0.0,150,2020,07,0.0,150,2020,08,0.017,150,2020,09,0.037,150,2020,10,0.196,150,2020,11,0.19,200,2020,12,0.058,200,2021,01,0.0,200,2021,02,0.0,200,2021,03,0.0,200,2021,04,0.095,150,2021,05,0.079,150,2021,06,0.0,150,2021,07,0.0,150,2021,08,0.017,150,2021,09,0.037,150,2021,10,0.196,150,2021,11,0.19,200,2021,12,0.058,200,2022,01,0.0,200,2022,02,0.0,200,2022,03,0.0,200,2022,04,0.095,150,2022,05,0.079,150,2022,06,0.0,150,2022,07,0.0,150,2022,08,0.017,150,2022,09,0.037,150,2022,10,0.196,150,2022,11,0.19,200,2022,12,0.058,200,2023,01,0.0,200,2023,02,0.0,200,2023,03,0.0,200,2023,04,0.095,150
58387010,Struy,57.42569662,-4.682400374,234321,37530,2018,05,0.33,50,2018,06,0.288,200,2018,07,0.325,200,2018,08,0.257,50,2018,09,0.276,50,2018,10,0.321,50,2018,11,0.324,100,2018,12,0.329,50,2019,01,0.331,150,2019,02,0.286,100,2019,03,0.289,100,2019,04,0.294,50,2019,05,0.33,50,2019,06,0.288,200,2019,07,0.325,200,2019,08,0.257,50,2019,09,0.276,50,2019,10,0.321,50,2019,11,0.324,100,2019,12,0.329,50,2020,01,0.331,150,2020,02,0.286,100,2020,03,0.289,100,2020,04,0.294,50,2020,05,0.33,50,2020,06,0.288,200,2020,07,0.325,200,2020,08,0.257,50,2020,09,0.276,50,2020,10,0.321,50,2020,11,0.324,100,2020,12,0.329,50,2021,01,0.331,150,2021,02,0.286,100,2021,03,0.289,100,2021,04,0.294,50,2021,05,0.33,50,2021,06,0.288,200,2021,07,0.325,200,2021,08,0.257,50,2021,09,0.276,50,2021,10,0.321,50,2021,11,0.324,100,2021,12,0.329,50
53275010,Maidencots,55.51579546,-3.695370189,133110,36160,2018,05,0.138,200,2018,06,0.121,200,2018,07,0.091,200,2018,08,0.092,200,2018,09,0.116,200,2018,10,0.15,200,2018,11,0.118,200,2018,12,0.182,200,2019,01,0.194,200,2019,02,0.152,200,2019,03,0.156,200,2019,04,0.171,200,2019,05,0.138,200,2019,06,0.121,200,2019,07,0.091,200,2019,08,0.092,200,2019,09,0.116,200,2019,10,0.15,200,2019,11,0.118,200,2019,12,0.182,200,2020,01,0.194,200,2020,02,0.152,200,2020,03,0.156,200,2020,04,0.171,200,2020,05,0.138,200,2020,06,0.121,200,2020,07,0.091,200,2020,08,0.092,200,2020,09,0.116,200,2020,10,0.15,200,2020,11,0.118,200,2020,12,0.182,200,2021,01,0.194,200,2021,02,0.152,200,2021,03,0.156,200,2021,04,0.171,200,2021,05,0.138,200,2021,06,0.121,200,2021,07,0.091,200,2021,08,0.092,200,2021,09,0.116,200,2021,10,0.15,200,2021,11,0.118,200,2021,12,0.182,200,2022,01,0.194,200,2022,02,0.152,200,2022,03,0.156,200,2022,04,0.171,200,2022,05,0.138,200,2022,06,0.121,200,2022,07,0.091,200,2022,08,0.092,200,2022,09,0.116,200,2022,10,0.15,200,2022,11,0.118,200,2022,12,0.182,200,2023,01,0.194,200,2023,02,0.152,200,2023,03,0.156,200,2023,04,0.171,200
54918010,Brechin,56.72692276,-2.655900389,14917,36556,2018,05,-0.082,50,2018,06,-0.112,50,2018,07,-0.132,50,2018,08,-0.085,200,2018,09,-0.091,50,2018,10,-0.073,50,2018,11,0.022,150,2018,12,0.029,150,2019,01,-0.014,150,2019,02,0.026,150,2019,03,0.073,200,2019,04,-0.043,50,2019,05,-0.082,50,2019,06,-0.112,50,2019,07,-0.132,50,2019,08,-0.085,200,2019,09,-0.091,50,2019,10,-0.073,50,2019,11,0.022,150,2019,12,0.029,150,2020,01,-0.014,150,2020,02,0.026,150,2020,03,0.073,200,2020,04,-0.043,50,2020,05,-0.082,50,2020,06,-0.112,50,2020,07,-0.132,50,2020,08,-0.085,200,2020,09,-0.091,50,2020,10,-0.073,50,2020,11,0.022,150,2020,12,0.029,150,2021,01,-0.014,150,2021,02,0.026,150,2021,03,0.073,200,2021,04,-0.043,50,2021,05,-0.082,50,2021,06,-0.112,50,2021,07,-0.132,50,2021,08,-0.085,200,2021,09,-0.091,50,2021,10,-0.073,50,2021,11,0.022,150,2021,12,0.029,150,2022,01,-0.014,150,2022,02,0.026,150,2022,03,0.073,200,2022,04,-0.043,50,2022,05,-0.082,50,2022,06,-0.112,50,2022,07,-0.132,50,2022,08,-0.085,200,2022,09,-0.091,50,2022,10,-0.073,50,2022,11,0.022,150,2022,12,0.029,150,2023,01,-0.014,150,2023,02,0.026,150,2023,03,0.073,200,2023,04,-0.043,50
56190010,Abbey St Bathans,55.85329633,-2.387448356,15018,36870,2018,05,0.26,254,2018,06,0.251,254,2018,07,0.244,254,2018,08,0.251,254,2018,09,0.232,254,2018,10,0.0,254,2018,11,0.276,254,2018,12,0.257,254,2019,01,0.245,254,2019,02,0.282,254,2019,03,0.267,254,2019,04,0.257,254,2019,05,0.26,254,2019,06,0.251,254,2019,07,0.244,254,2019,08,0.251,254,2019,09,0.232,254,2019,10,0.0,254,2019,11,0.276,254,2019,12,0.257,254,2020,01,0.245,254,2020,02,0.282,254,2020,03,0.267,254,2020,04,0.257,254,2020,05,0.26,254,2020,06,0.251,254,2020,07,0.244,254,2020,08,0.251,254,2020,09,0.232,254,2020,10,0.0,254,2020,11,0.276,254,2020,12,0.257,254,2021,01,0.245,254,2021,02,0.282,254,2021,03,0.267,254,2021,04,0.257,254,2021,05,0.26,254,2021,06,0.251,254,2021,07,0.244,254,2021,08,0.251,254,2021,09,0.232,254,2021,10,0.0,254,2021,11,0.276,254,2021,12,0.257,254,2022,01,0.245,254,2022,02,0.282,254,2022,03,0.267,254,2022,04,0.257,254,2022,05,0.26,254,2022,06,0.251,254,2022,07,0.244,254,2022,08,0.251,254,2022,09,0.232,254,2022,10,0.0,254,2022,11,0.276,254,2022,12,0.257,254,2023,01,0.245,254,2023,02,0.282,254,2023,03,0.267,254,2023,04,0.257,254
55713010,Bridge of Earn,56.3497307,-3.402582026,14971,36752,2018,05,0.289,254,2018,06,0.239,254,2018,07,0.155,254,2018,08,0.25,254,2018,09,0.216,254,2018,10,0.392,254,2018,11,0.299,254,2018,12,0.503,254,2019,01,0.444,254,2019,02,0.418,254,2019,03,0.497,254,2019,04,0.333,254,2019,05,0.289,254,2019,06,0.239,254,2019,07,0.155,254,2019,08,0.25,254,2019,09,0.216,254,2019,10,0.392,254,2019,11,0.299,254,2019,12,0.503,254,2020,01,0.444,254,2020,02,0.418,254,2020,03,0.497,254,2020,04,0.333,254,2020,05,0.289,254,2020,06,0.239,254,2020,07,0.155,254,2020,08,0.25,254,2020,09,0.216,254,2020,10,0.392,254,2020,11,0.299,254,2020,12,0.503,254,2021,01,0.444,254,2021,02,0.418,254,2021,03,0.497,254,2021,04,0.333,254,2021,05,0.289,254,2021,06,0.239,254,2021,07,0.155,254,2021,08,0.25,254,2021,09,0.216,254,2021,10,0.392,254,2021,11,0.299,254,2021,12,0.503,254,2022,01,0.444,254,2022,02,0.418,254,2022,03,0.497,254,2022,04,0.333,254,2022,05,0.289,254,2022,06,0.239,254,2022,07,0.155,254,2022,08,0.25,254,2022,09,0.216,254,2022,10,0.392,254,2022,11,0.299,254,2022,12,0.503,254,2023,01,0.444,254,2023,02,0.418,254,2023,03,0.497,254,2023,04,0.333,254
55932010,Brockhoperig,55.4061286,-3.211513384,14987,36804,2018,05,0.19,200,2018,06,0.164,200,2018,07,0.167,200,2018,08,0.167,254,2018,09,0.0,200,2018,10,0.0,200,2018,11,0.257,200,2018,12,0.223,200,2019,01,0.0,200,2019,02,0.0,200,2019,03,0.0,200,2019,04,0.199,254,2019,05,0.19,200,2019,06,0.164,200,2019,07,0.167,200,2019,08,0.167,254,2019,09,0.0,200,2019,10,0.0,200,2019,11,0.257,200,2019,12,0.223,200,2020,01,0.0,200,2020,02,0.0,200,2020,03,0.0,200,2020,04,0.199,254,2020,05,0.19,200,2020,06,0.164,200,2020,07,0.167,200,2020,08,0.167,254,2020,09,0.0,200,2020,10,0.0,200,2020,11,0.257,200,2020,12,0.223,200,2021,01,0.0,200,2021,02,0.0,200,2021,03,0.0,200,2021,04,0.199,254,2021,05,0.19,200,2021,06,0.164,200,2021,07,0.167,200,2021,08,0.167,254,2021,09,0.0,200,2021,10,0.0,200,2021,11,0.257,200,2021,12,0.223,200,2022,01,0.0,200,2022,02,0.0,200,2022,03,0.0,200,2022,04,0.199,254,2022,05,0.19,200,2022,06,0.164,200,2022,07,0.167,200,2022,08,0.167,254,2022,09,0.0,200,2022,10,0.0,200,2022,11,0.257,200,2022,12,0.223,200,2023,01,0.0,200,2023,02,0.0,200,2023,03,0.0,200,2023,04,0.199,254
52450010,Lower Monachyle,56.37472206,-4.4712587,116006,35956,2018,05,-0.065,200,2018,06,-0.001,200,2018,07,0.005,200,2018,08,0.004,200,2018,09,0.013,200,2018,10,0.019,200,2018,11,-4.508,200,2018,12,-14.845,254,2019,01,-0.031,254,2019,02,0.007,254,2019,03,0.004,254,2019,04,-0.005,254,2019,05,-0.065,200,2019,06,-0.001,200,2019,07,0.005,200,2019,08,0.004,200,2019,09,0.013,200,2019,10,0.019,200,2019,11,-4.508,200,2019,12,-14.845,254,2020,01,-0.031,254,2020,02,0.007,254,2020,03,0.004,254,2020,04,-0.005,254,2020,05,-0.065,200,2020,06,-0.001,200,2020,07,0.005,200,2020,08,0.004,200,2020,09,0.013,200,2020,10,0.019,200,2020,11,-4.508,200,2020,12,-14.845,254,2021,01,-0.031,254,2021,02,0.007,254,2021,03,0.004,254,2021,04,-0.005,254,2021,05,-0.065,200,2021,06,-0.001,200,2021,07,0.005,200,2021,08,0.004,200,2021,09,0.013,200,2021,10,0.019,200,2021,11,-4.508,200,2021,12,-14.845,254,2022,01,-0.031,254,2022,02,0.007,254,2022,03,0.004,254,2022,04,-0.005,254,2022,05,-0.065,200,2022,06,-0.001,200,2022,07,0.005,200,2022,08,0.004,200,2022,09,0.013,200,2022,10,0.019,200,2022,11,-4.508,200,2022,12,-14.845,254,2023,01,-0.031,254,2023,02,0.007,254,2023,03,0.004,254,2023,04,-0.005,254
57423010,Feshie Bridge,57.11889938,-3.901082854,234217,37290,2018,05,0.51,150,2018,06,0.454,150,2018,07,0.454,50,2018,08,0.46,200,2018,09,0.397,200,2018,10,0.394,100,2018,11,0.491,200,2018,12,0.504,200,2019,01,0.396,150,2019,02,0.506,150,2019,03,0.464,150,2019,04,0.468,150,2019,05,0.51,150,2019,06,0.454,150,2019,07,0.454,50,2019,08,0.46,200,2019,09,0.397,200,2019,10,0.394,100,2019,11,0.491,200,2019,12,0.504,200,2020,01,0.396,150,2020,02,0.506,150,2020,03,0.464,150,2020,04,0.468,150,2020,05,0.51,150,2020,06,0.454,150,2020,07,0.454,50,2020,08,0.46,200,2020,09,0.397,200,2020,10,0.394,100,2020,11,0.491,200,2020,12,0.504,200,2021,01,0.396,150,2021,02,0.506,150,2021,03,0.464,150,2021,04,0.468,150,2021,05,0.51,150,2021,06,0.454,150,2021,07,0.454,50,2021,08,0.46,200,2021,09,0.397,200,2021,10,0.394,100,2021,11,0.491,200,2021,12,0.504,200,2022,01,0.396,150,2022,02,0.506,150,2022,03,0.464,150,2022,04,0.468,150,2022,05,0.51,150,2022,06,0.454,150,2022,07,0.454,50,2022,08,0.46,200,2022,09,0.397,200,2022,10,0.394,100,2022,11,0.491,200,2022,12,0.504,200,2023,01,0.396,150,2023,02,0.506,150,2023,03,0.464,150,2023,04,0.468,150
53992010,Hall Bridge,55.39297897,-4.079109518,133160,36330,2018,05,0.102,50,2018,06,0.083,50,2018,07,0.079,50,2018,08,0.06,50,2018,09,0.067,50,2018,10,0.142,50,2018,11,0.173,50,2018,12,0.151,150,2019,01,0.14,150,2019,02,0.138,150,2019,03,0.147,150,2019,04,0.12,50,2019,05,0.102,50,2019,06,0.083,50,2019,07,0.079,50,2019,08,0.06,50,2019,09,0.067,50,2019,10,0.142,50,2019,11,0.173,50,2019,12,0.151,150,2020,01,0.14,150,2020,02,0.138,150,2020,03,0.147,150,2020,04,0.12,50,2020,05,0.102,50,2020,06,0.083,50,2020,07,0.079,50,2020,08,0.06,50,2020,09,0.067,50,2020,10,0.142,50,2020,11,0.173,50,2020,12,0.151,150,2021,01,0.14,150,2021,02,0.138,150,2021,03,0.147,150,2021,04,0.12,50,2021,05,0.102,50,2021,06,0.083,50,2021,07,0.079,50,2021,08,0.06,50,2021,09,0.067,50,2021,10,0.142,50,2021,11,0.173,50,2021,12,0.151,150,2022,01,0.14,150,2022,02,0.138,150,2022,03,0.147,150,2022,04,0.12,50,2022,05,0.102,50,2022,06,0.083,50,2022,07,0.079,50,2022,08,0.06,50,2022,09,0.067,50,2022,10,0.142,50,2022,11,0.173,50,2022,12,0.151,150,2023,01,0.14,150,2023,02,0.138,150,2023,03,0.147,150,2023,04,0.12,50
56126010,Sprouston,55.61103047,-2.395690658,15012,36854,2018,05,0.311,200,2018,06,0.299,200,2018,07,0.28,200,2018,08,0.301,200,2018,09,0.3,200,2018,10,0.322,200,2018,11,0.371,254,2018,12,0.424,200,2019,01,0.324,200,2019,02,0.46,200,2019,03,0.43,200,2019,04,0.362,200,2019,05,0.311,200,2019,06,0.299,200,2019,07,0.28,200,2019,08,0.301,200,2019,09,0.3,200,2019,10,0.322,200,2019,11,0.371,254,2019,12,0.424,200,2020,01,0.324,200,2020,02,0.46,200,2020,03,0.43,200,2020,04,0.362,200,2020,05,0.311,200,2020,06,0.299,200,2020,07,0.28,200,2020,08,0.301,200,2020,09,0.3,200,2020,10,0.322,200,2020,11,0.371,254,2020,12,0.424,200,2021,01,0.324,200,2021,02,0.46,200,2021,03,0.43,200,2021,04,0.362,200,2021,05,0.311,200,2021,06,0.299,200,2021,07,0.28,200,2021,08,0.301,200,2021,09,0.3,200,2021,10,0.322,200,2021,11,0.371,254,2021,12,0.424,200,2022,01,0.324,200,2022,02,0.46,200,2022,03,0.43,200,2022,04,0.362,200,2022,05,0.311,200,2022,06,0.299,200,2022,07,0.28,200,2022,08,0.301,200,2022,09,0.3,200,2022,10,0.322,200,2022,11,0.371,254,2022,12,0.424,200,2023,01,0.324,200,2023,02,0.46,200,2023,03,0.43,200,2023,04,0.362,200
58403010,Tarroul,58.47619579,-3.267060495,234324,37534,2018,05,0.475,100,2018,06,0.438,200,2018,07,0.414,200,2018,08,0.412,200,2018,09,0.414,200,2018,10,0.434,50,2018,11,0.512,200,2018,12,0.607,200,2019,01,0.575,200,2019,02,0.538,200,2019,03,0.486,200,2019,04,0.472,200,2019,05,0.475,100,2019,06,0.438,200,2019,07,0.414,200,2019,08,0.412,200,2019,09,0.414,200,2019,10,0.434,50,2019,11,0.512,200,2019,12,0.607,200,2020,01,0.575,200,2020,02,0.538,200,2020,03,0.486,200,2020,04,0.472,200,2020,05,0.475,100,2020,06,0.438,200,2020,07,0.414,200,2020,08,0.412,200,2020,09,0.414,200,2020,10,0.434,50,2020,11,0.512,200,2020,12,0.607,200,2021,01,0.575,200,2021,02,0.538,200,2021,03,0.486,200,2021,04,0.472,200,2021,05,0.475,100,2021,06,0.438,200,2021,07,0.414,200,2021,08,0.412,200,2021,09,0.414,200,2021,10,0.434,50,2021,11,0.512,200,2021,12,0.607,200,2022,01,0.575,200,2022,02,0.538,200,2022,03,0.486,200,2022,04,0.472,200,2022,05,0.475,100,2022,06,0.438,200,2022,07,0.414,200,2022,08,0.412,200,2022,09,0.414,200,2022,10,0.434,50,2022,11,0.512,200,2022,12,0.607,200,2023,01,0.575,200,2023,02,0.538,200,2023,03,0.486,200,2023,04,0.472,200
