ts_id,station_name,station_latitude,station_longitude,station_no,station_id,metric,S_year_0000,S_month_0000,S_value_0000,S_quality_code_0000,S_year_0001,S_month_0001,S_value_0001,S_quality_code_0001,S_year_0002,S_month_0002,S_value_0002,S_quality_code_0002,S_year_0003,S_month_0003,S_value_0003,S_quality_code_0003,S_year_0004,S_month_0004,S_value_0004,S_quality_code_0004,S_year_0005,S_month_0005,S_value_0005,S_quality_code_0005,S_year_0006,S_month_0006,S_value_0006,S_quality_code_0006,S_year_0007,S_month_0007,S_value_0007,S_quality_code_0007,S_year_0008,S_month_0008,S_value_0008,S_quality_code_0008,S_year_0009,S_month_0009,S_value_0009,S_quality_code_0009,S_year_0010,S_month_0010,S_value_0010,S_quality_code_0010,S_year_0011,S_month_0011,S_value_0011,S_quality_code_0011,S_year_0100,S_month_0100,S_value_0100,S_quality_code_0100,S_year_0101,S_month_0101,S_value_0101,S_quality_code_0101,S_year_0102,S_month_0102,S_value_0102,S_quality_code_0102,S_year_0103,S_month_0103,S_value_0103,S_quality_code_0103,S_year_0104,S_month_0104,S_value_0104,S_quality_code_0104,S_year_0105,S_month_0105,S_value_0105,S_quality_code_0105,S_year_0106,S_month_0106,S_value_0106,S_quality_code_0106,S_year_0107,S_month_0107,S_value_0107,S_quality_code_0107,S_year_0108,S_month_0108,S_value_0108,S_quality_code_0108,S_year_0109,S_month_0109,S_value_0109,S_quality_code_0109,S_year_0110,S_month_0110,S_value_0110,S_quality_code_0110,S_year_0111,S_month_0111,S_value_0111,S_quality_code_0111,S_year_0200,S_month_0200,S_value_0200,S_quality_code_0200,S_year_0201,S_month_0201,S_value_0201,S_quality_code_0201,S_year_0202,S_month_0202,S_value_0202,S_quality_code_0202,S_year_0203,S_month_0203,S_value_0203,S_quality_code_0203,S_year_0204,S_month_0204,S_value_0204,S_quality_code_0204,S_year_0205,S_month_0205,S_value_0205,S_quality_code_0205,S_year_0206,S_month_0206,S_value_0206,S_quality_code_0206,S_year_0207,S_month_0207,S_value_0207,S_quality_code_0207,S_year_0208,S_month_0208,S_value_0208,S_quality_code_0208,S_year_0209,S_month_0209,S_value_0209,S_quality_code_0209,S_year_0210,S_month_0210,S_value_0210,S_quality_code_0210,S_year_0211,S_month_0211,S_value_0211,S_quality_code_0211,S_year_0300,S_month_0300,S_value_0300,S_quality_code_0300,S_year_0301,S_month_0301,S_value_0301,S_quality_code_0301,S_year_0302,S_month_0302,S_value_0302,S_quality_code_0302,S_year_0303,S_month_0303,S_value_0303,S_quality_code_0303,S_year_0304,S_month_0304,S_value_0304,S_quality_code_0304,S_year_0305,S_month_0305,S_value_0305,S_quality_code_0305,S_year_0306,S_month_0306,S_value_0306,S_quality_code_0306,S_year_0307,S_month_0307,S_value_0307,S_quality_code_0307,S_year_0308,S_month_0308,S_value_0308,S_quality_code_0308,S_year_0309,S_month_0309,S_value_0309,S_quality_code_0309,S_year_0310,S_month_0310,S_value_0310,S_quality_code_0310,S_year_0311,S_month_0311,S_value_0311,S_quality_code_0311,S_year_0400,S_month_0400,S_value_0400,S_quality_code_0400,S_year_0401,S_month_0401,S_value_0401,S_quality_code_0401,S_year_0402,S_month_0402,S_value_0402,S_quality_code_0402,S_year_0403,S_month_0403,S_value_0403,S_quality_code_0403,S_year_0404,S_month_0404,S_value_0404,S_quality_code_0404,S_year_0405,S_month_0405,S_value_0405,S_quality_code_0405,S_year_0406,S_month_0406,S_value_0406,S_quality_code_0406,S_year_0407,S_month_0407,S_value_0407,S_quality_code_0407,S_year_0408,S_month_0408,S_value_0408,S_quality_code_0408,S_year_0409,S_month_0409,S_value_0409,S_quality_code_0409,S_year_0410,S_month_0410,S_value_0410,S_quality_code_0410,S_year_0411,S_month_0411,S_value_0411,S_quality_code_0411
53241010,Linnbrane,55.98877125,-4.57598193,133107,36152,max,2018,05,1.973,200,2018,06,2.29,200,2018,07,2.259,200,2018,08,2.393,200,2018,09,2.963,200,2018,10,2.995,200,2018,11,3.044,200,2018,12,3.223,200,2019,01,3.338,200,2019,02,2.751,200,2019,03,2.997,200,2019,04,2.697,200,2019,05,1.973,200,2019,06,2.29,200,2019,07,2.259,200,2019,08,2.393,200,2019,09,2.963,200,2019,10,2.995,200,2019,11,3.044,200,2019,12,3.223,200,2020,01,3.338,200,2020,02,2.751,200,2020,03,2.997,200,2020,04,2.697,200,2020,05,1.973,200,2020,06,2.29,200,2020,07,2.259,200,2020,08,2.393,200,2020,09,2.963,200,2020,10,2.995,200,2020,11,3.044,200,2020,12,3.223,200,2021,01,3.338,200,2021,02,2.751,200,2021,03,2.997,200,2021,04,2.697,200,2021,05,1.973,200,2021,06,2.29,200,2021,07,2.259,200,2021,08,2.393,200,2021,09,2.963,200,2021,10,2.995,200,2021,11,3.044,200,2021,12,3.223,200,2022,01,3.338,200,2022,02,2.751,200,2022,03,2.997,200,2022,04,2.697,200,2022,05,1.973,200,2022,06,2.29,200,2022,07,2.259,200,2022,08,2.393,200,2022,09,2.963,200,2022,10,2.995,200,2022,11,3.044,200,2022,12,3.223,200,2023,01,3.338,200,2023,02,2.751,200,2023,03,2.997,200,2023,04,2.697,200
57655010,Invergairn,57.05992614,-3.069535364,234243,37348,max,2018,05,1.632,254,2018,06,1.643,50,2018,07,1.597,50,2018,08,2.026,254,2018,09,1.97,100,2018,10,1.938,50,2018,11,1.887,254,2018,12,2.026,150,2019,01,1.846,150,2019,02,2.011,150,2019,03,1.562,150,2019,04,1.69,254,2019,05,1.632,254,2019,06,1.643,50,2019,07,1.597,50,2019,08,2.026,254,2019,09,1.97,100,2019,10,1.938,50,2019,11,1.887,254,2019,12,2.026,150,2020,01,1.846,150,2020,02,2.011,150,2020,03,1.562,150,2020,04,1.69,254,2020,05,1.632,254,2020,06,1.643,50,2020,07,1.597,50,2020,08,2.026,254,2020,09,1.97,100,2020,10,1.938,50,2020,11,1.887,254,2020,12,2.026,150,2021,01,1.846,150,2021,02,2.011,150,2021,03,1.562,150,2021,04,1.69,254,2021,05,1.632,254,2021,06,1.643,50,2021,07,1.597,50,2021,08,2.026,254,2021,09,1.97,100,2021,10,1.938,50,2021,11,1.887,254,2021,12,2.026,150,2022,01,1.846,150,2022,02,2.011,150,2022,03,1.562,150,2022,04,1.69,254,2022,05,1.632,254,2022,06,1.643,50,2022,07,1.597,50,2022,08,2.026,254,2022,09,1.97,100,2022,10,1.938,50,2022,11,1.887,254,2022,12,2.026,150,2023,01,1.846,150,2023,02,2.011,150,2023,03,1.562,150,2023,04,1.69,254
56140010,Coldstream,55.64977661,-2.256597919,15013,36858,max,2018,05,2.227,200,2018,06,1.667,254,2018,07,2.459,254,2018,08,2.384,200,2018,09,2.753,254,2018,10,3.976,200,2018,11,3.622,200,2018,12,4.212,200,2019,01,3.975,200,2019,02,3.727,200,2019,03,2.858,200,2019,04,3.348,200,2019,05,2.227,200,2019,06,1.667,254,2019,07,2.459,254,2019,08,2.384,200,2019,09,2.753,254,2019,10,3.976,200,2019,11,3.622,200,2019,12,4.212,200,2020,01,3.975,200,2020,02,3.727,200,2020,03,2.858,200,2020,04,3.348,200,2020,05,2.227,200,2020,06,1.667,254,2020,07,2.459,254,2020,08,2.384,200,2020,09,2.753,254,2020,10,3.976,200,2020,11,3.622,200,2020,12,4.212,200,2021,01,3.975,200,2021,02,3.727,200,2021,03,2.858,200,2021,04,3.348,200,2021,05,2.227,200,2021,06,1.667,254,2021,07,2.459,254,2021,08,2.384,200,2021,09,2.753,254,2021,10,3.976,200,2021,11,3.622,200,2021,12,4.212,200,2022,01,3.975,200,2022,02,3.727,200,2022,03,2.858,200,2022,04,3.348,200,2022,05,2.227,200,2022,06,1.667,254,2022,07,2.459,254,2022,08,2.384,200,2022,09,2.753,254,2022,10,3.976,200,2022,11,3.622,200,2022,12,4.212,200,2023,01,3.975,200,2023,02,3.727,200,2023,03,2.858,200,2023,04,3.348,200
58173010,Red Bridge,57.45461034,-4.494575811,234297,37476,max,2018,05,2.013,50,2018,06,1.814,50,2018,07,1.624,200,2018,08,2.143,200,2018,09,2.348,50,2018,10,2.792,50,2018,11,2.813,200,2018,12,3.321,200,2019,01,3.295,150,2019,02,2.863,50,2019,03,3.571,50,2019,04,2.407,50,2019,05,2.013,50,2019,06,1.814,50,2019,07,1.624,200,2019,08,2.143,200,2019,09,2.348,50,2019,10,2.792,50,2019,11,2.813,200,2019,12,3.321,200,2020,01,3.295,150,2020,02,2.863,50,2020,03,3.571,50,2020,04,2.407,50,2020,05,2.013,50,2020,06,1.814,50,2020,07,1.624,200,2020,08,2.143,200,2020,09,2.348,50,2020,10,2.792,50,2020,11,2.813,200,2020,12,3.321,200,2021,01,3.295,150,2021,02,2.863,50,2021,03,3.571,50,2021,04,2.407,50,2021,05,2.013,50,2021,06,1.814,50,2021,07,1.624,200,2021,08,2.143,200,2021,09,2.348,50,2021,10,2.792,50,2021,11,2.813,200,2021,12,3.321,200,2022,01,3.295,150,2022,02,2.863,50,2022,03,3.571,50,2022,04,2.407,50,2022,05,2.013,50,2022,06,1.814,50,2022,07,1.624,200,2022,08,2.143,200,2022,09,2.348,50,2022,10,2.792,50,2022,11,2.813,200,2022,12,3.321,200,2023,01,3.295,150,2023,02,2.863,50,2023,03,3.571,50,2023,04,2.407,50
55523010,Marble Lodge,56.82242289,-3.816539353,14959,36706,max,2018,05,2.251,50,2018,06,1.66,50,2018,07,2.249,50,2018,08,2.142,50,2018,09,2.282,50,2018,10,2.436,150,2018,11,2.606,150,2018,12,2.598,200,2019,01,2.674,200,2019,02,2.182,150,2019,03,2.272,150,2019,04,1.813,100,2019,05,2.251,50,2019,06,1.66,50,2019,07,2.249,50,2019,08,2.142,50,2019,09,2.282,50,2019,10,2.436,150,2019,11,2.606,150,2019,12,2.598,200,2020,01,2.674,200,2020,02,2.182,150,2020,03,2.272,150,2020,04,1.813,100,2020,05,2.251,50,2020,06,1.66,50,2020,07,2.249,50,2020,08,2.142,50,2020,09,2.282,50,2020,10,2.436,150,2020,11,2.606,150,2020,12,2.598,200,2021,01,2.674,200,2021,02,2.182,150,2021,03,2.272,150,2021,04,1.813,100,2021,05,2.251,50,2021,06,1.66,50,2021,07,2.249,50,2021,08,2.142,50,2021,09,2.282,50,2021,10,2.436,150,2021,11,2.606,150,2021,12,2.598,200,2022,01,2.674,200,2022,02,2.182,150,2022,03,2.272,150,2022,04,1.813,100,2022,05,2.251,50,2022,06,1.66,50,2022,07,2.249,50,2022,08,2.142,50,2022,09,2.282,50,2022,10,2.436,150,2022,11,2.606,150,2022,12,2.598,200,2023,01,2.674,200,2023,02,2.182,150,2023,03,2.272,150,2023,04,1.813,100
53184010,Langholm A,55.46679973,-4.362070221,133103,36136,max,2018,05,2.103,200,2018,06,2.322,200,2018,07,2.747,200,2018,08,2.591,200,2018,09,3.291,200,2018,10,3.233,200,2018,11,2.754,200,2018,12,3.452,200,2019,01,3.531,200,2019,02,2.557,200,2019,03,3.417,200,2019,04,2.117,200,2019,05,2.103,200,2019,06,2.322,200,2019,07,2.747,200,2019,08,2.591,200,2019,09,3.291,200,2019,10,3.233,200,2019,11,2.754,200,2019,12,3.452,200,2020,01,3.531,200,2020,02,2.557,200,2020,03,3.417,200,2020,04,2.117,200,2020,05,2.103,200,2020,06,2.322,200,2020,07,2.747,200,2020,08,2.591,200,2020,09,3.291,200,2020,10,3.233,200,2020,11,2.754,200,2020,12,3.452,200,2021,01,3.531,200,2021,02,2.557,200,2021,03,3.417,200,2021,04,2.117,200,2021,05,2.103,200,2021,06,2.322,200,2021,07,2.747,200,2021,08,2.591,200,2021,09,3.291,200,2021,10,3.233,200,2021,11,2.754,200,2021,12,3.452,200,2022,01,3.531,200,2022,02,2.557,200,2022,03,3.417,200,2022,04,2.117,200,2022,05,2.103,200,2022,06,2.322,200,2022,07,2.747,200,2022,08,2.591,200,2022,09,3.291,200,2022,10,3.233,200,2022,11,2.754,200,2022,12,3.452,200,2023,01,3.531,200,2023,02,2.557,200,2023,03,3.417,200,2023,04,2.117,200
58508010,Borgie Bridge,58.49740038,-4.279784356,234334,37562,max,2018,05,0.966,150,2018,06,1.131,150,2018,07,1.286,150,2018,08,1.423,150,2018,09,1.084,150,2018,10,1.207,150,2018,11,1.279,50,2018,12,1.287,150,2019,01,1.202,150,2019,02,1.186,100,2019,03,1.053,100,2019,04,1.196,150,2019,05,0.966,150,2019,06,1.131,150,2019,07,1.286,150,2019,08,1.423,150,2019,09,1.084,150,2019,10,1.207,150,2019,11,1.279,50,2019,12,1.287,150,2020,01,1.202,150,2020,02,1.186,100,2020,03,1.053,100,2020,04,1.196,150,2020,05,0.966,150,2020,06,1.131,150,2020,07,1.286,150,2020,08,1.423,150,2020,09,1.084,150,2020,10,1.207,150,2020,11,1.279,50,2020,12,1.287,150,2021,01,1.202,150,2021,02,1.186,100,2021,03,1.053,100,2021,04,1.196,150,2021,05,0.966,150,2021,06,1.131,150,2021,07,1.286,150,2021,08,1.423,150,2021,09,1.084,150,2021,10,1.207,150,2021,11,1.279,50,2021,12,1.287,150,2022,01,1.202,150,2022,02,1.186,100,2022,03,1.053,100,2022,04,1.196,150,2022,05,0.966,150,2022,06,1.131,150,2022,07,1.286,150,2022,08,1.423,150,2022,09,1.084,150,2022,10,1.207,150,2022,11,1.279,50,2022,12,1.287,150,2023,01,1.202,150,2023,02,1.186,100,2023,03,1.053,100,2023,04,1.196,150
54490010,Headswood,56.01500087,-3.875456793,14886,36454,max,2018,05,1.392,100,2018,06,1.48,100,2018,07,1.587,50,2018,08,1.87,150,2018,09,1.782,150,2018,10,2.096,100,2018,11,2.027,100,2018,12,2.696,100,2019,01,2.086,100,2019,02,2.589,50,2019,03,1.51,50,2019,04,1.573,50,2019,05,1.392,100,2019,06,1.48,100,2019,07,1.587,50,2019,08,1.87,150,2019,09,1.782,150,2019,10,2.096,100,2019,11,2.027,100,2019,12,2.696,100,2020,01,2.086,100,2020,02,2.589,50,2020,03,1.51,50,2020,04,1.573,50,2020,05,1.392,100,2020,06,1.48,100,2020,07,1.587,50,2020,08,1.87,150,2020,09,1.782,150,2020,10,2.096,100,2020,11,2.027,100,2020,12,2.696,100,2021,01,2.086,100,2021,02,2.589,50,2021,03,1.51,50,2021,04,1.573,50,2021,05,1.392,100,2021,06,1.48,100,2021,07,1.587,50,2021,08,1.87,150,2021,09,1.782,150,2021,10,2.096,100,2021,11,2.027,100,2021,12,2.696,100,2022,01,2.086,100,2022,02,2.589,50,2022,03,1.51,50,2022,04,1.573,50,2022,05,1.392,100,2022,06,1.48,100,2022,07,1.587,50,2022,08,1.87,150,2022,09,1.782,150,2022,10,2.096,100,2022,11,2.027,100,2022,12,2.696,100,2023,01,2.086,100,2023,02,2.589,50,2023,03,1.51,50,2023,04,1.573,50
66394010,Loch Katrine,56.22701614,-4.43624573,14910,459053,max,2018,05,1.059,200,2018,06,0.87,200,2018,07,0.518,200,2018,08,1.26,200,2018,09,1.095,200,2018,10,1.332,200,2018,11,1.694,200,2018,12,1.813,200,2019,01,1.583,200,2019,02,1.377,200,2019,03,1.293,200,2019,04,1.169,200,2019,05,1.059,200,2019,06,0.87,200,2019,07,0.518,200,2019,08,1.26,200,2019,09,1.095,200,2019,10,1.332,200,2019,11,1.694,200,2019,12,1.813,200,2020,01,1.583,200,2020,02,1.377,200,2020,03,1.293,200,2020,04,1.169,200,2020,05,1.059,200,2020,06,0.87,200,2020,07,0.518,200,2020,08,1.26,200,2020,09,1.095,200,2020,10,1.332,200,2020,11,1.694,200,2020,12,1.813,200,2021,01,1.583,200,2021,02,1.377,200,2021,03,1.293,200,2021,04,1.169,200,2021,05,1.059,200,2021,06,0.87,200,2021,07,0.518,200,2021,08,1.26,200,2021,09,1.095,200,2021,10,1.332,200,2021,11,1.694,200,2021,12,1.813,200,2022,01,1.583,200,2022,02,1.377,200,2022,03,1.293,200,2022,04,1.169,200,2022,05,1.059,200,2022,06,0.87,200,2022,07,0.518,200,2022,08,1.26,200,2022,09,1.095,200,2022,10,1.332,200,2022,11,1.694,200,2022,12,1.813,200,2023,01,1.583,200,2023,02,1.377,200,2023,03,1.293,200,2023,04,1.169,200
53378010,Newmilns,55.60610732,-4.331033075,133117,36186,max,2018,05,1.424,200,2018,06,1.757,50,2018,07,1.797,150,2018,08,2.13,150,2018,09,2.578,50,2018,10,2.07,50,2018,11,1.821,150,2018,12,2.457,150,2019,01,2.117,200,2019,02,1.988,150,2019,03,2.224,150,2019,04,1.267,150,2019,05,1.424,200,2019,06,1.757,50,2019,07,1.797,150,2019,08,2.13,150,2019,09,2.578,50,2019,10,2.07,50,2019,11,1.821,150,2019,12,2.457,150,2020,01,2.117,200,2020,02,1.988,150,2020,03,2.224,150,2020,04,1.267,150,2020,05,1.424,200,2020,06,1.757,50,2020,07,1.797,150,2020,08,2.13,150,2020,09,2.578,50,2020,10,2.07,50,2020,11,1.821,150,2020,12,2.457,150,2021,01,2.117,200,2021,02,1.988,150,2021,03,2.224,150,2021,04,1.267,150,2021,05,1.424,200,2021,06,1.757,50,2021,07,1.797,150,2021,08,2.13,150,2021,09,2.578,50,2021,10,2.07,50,2021,11,1.821,150,2021,12,2.457,150,2022,01,2.117,200,2022,02,1.988,150,2022,03,2.224,150,2022,04,1.267,150,2022,05,1.424,200,2022,06,1.757,50,2022,07,1.797,150,2022,08,2.13,150,2022,09,2.578,50,2022,10,2.07,50,2022,11,1.821,150,2022,12,2.457,150,2023,01,2.117,200,2023,02,1.988,150,2023,03,2.224,150,2023,04,1.267,150
55548010,Dalnamein,56.79925858,-4.053453634,14960,36710,max,2018,05,1.345,200,2018,06,1.075,200,2018,07,1.609,254,2018,08,1.485,200,2018,09,1.429,200,2018,10,1.727,200,2018,11,1.523,254,2018,12,2.269,200,2019,01,1.943,200,2019,02,1.51,200,2019,03,1.912,254,2019,04,1.383,200,2019,05,1.345,200,2019,06,1.075,200,2019,07,1.609,254,2019,08,1.485,200,2019,09,1.429,200,2019,10,1.727,200,2019,11,1.523,254,2019,12,2.269,200,2020,01,1.943,200,2020,02,1.51,200,2020,03,1.912,254,2020,04,1.383,200,2020,05,1.345,200,2020,06,1.075,200,2020,07,1.609,254,2020,08,1.485,200,2020,09,1.429,200,2020,10,1.727,200,2020,11,1.523,254,2020,12,2.269,200,2021,01,1.943,200,2021,02,1.51,200,2021,03,1.912,254,2021,04,1.383,200,2021,05,1.345,200,2021,06,1.075,200,2021,07,1.609,254,2021,08,1.485,200,2021,09,1.429,200,2021,10,1.727,200,2021,11,1.523,254,2021,12,2.269,200,2022,01,1.943,200,2022,02,1.51,200,2022,03,1.912,254,2022,04,1.383,200,2022,05,1.345,200,2022,06,1.075,200,2022,07,1.609,254,2022,08,1.485,200,2022,09,1.429,200,2022,10,1.727,200,2022,11,1.523,254,2022,12,2.269,200,2023,01,1.943,200,2023,02,1.51,200,2023,03,1.912,254,2023,04,1.383,200
65251010,Craig Douglas,55.5086,-3.1265,14983,279917,max,2021,06,0.193,254,2021,07,0.469,254,2021,08,0.276,254,2021,09,0.347,254,2021,10,1.292,254,2021,11,0.91,254,2021,12,0.661,254,2022,01,0.649,254,2022,02,1.101,254,2022,03,0.678,254,2022,04,0.47,254,2022,05,0.465,254,2022,06,0.193,254,2022,07,0.469,254,2022,08,0.276,254,2022,09,0.347,254,2022,10,1.292,254,2022,11,0.91,254,2022,12,0.661,254,2023,01,0.649,254,2023,02,1.101,254,2023,03,0.678,254,2023,04,0.47,254
54555010,Kinbuck,56.2255551,-3.949530685,14890,36470,max,2018,05,2.585,100,2018,06,2.385,50,2018,07,2.892,254,2018,08,2.848,100,2018,09,2.771,200,2018,10,3.215,200,2018,11,3.411,50,2018,12,3.675,200,2019,01,3.744,200,2019,02,3.409,200,2019,03,2.922,100,2019,04,2.484,50,2019,05,2.585,100,2019,06,2.385,50,2019,07,2.892,254,2019,08,2.848,100,2019,09,2.771,200,2019,10,3.215,200,2019,11,3.411,50,2019,12,3.675,200,2020,01,3.744,200,2020,02,3.409,200,2020,03,2.922,100,2020,04,2.484,50,2020,05,2.585,100,2020,06,2.385,50,2020,07,2.892,254,2020,08,2.848,100,2020,09,2.771,200,2020,10,3.215,200,2020,11,3.411,50,2020,12,3.675,200,2021,01,3.744,200,2021,02,3.409,200,2021,03,2.922,100,2021,04,2.484,50,2021,05,2.585,100,2021,06,2.385,50,2021,07,2.892,254,2021,08,2.848,100,2021,09,2.771,200,2021,10,3.215,200,2021,11,3.411,50,2021,12,3.675,200,2022,01,3.744,200,2022,02,3.409,200,2022,03,2.922,100,2022,04,2.484,50,2022,05,2.585,100,2022,06,2.385,50,2022,07,2.892,254,2022,08,2.848,100,2022,09,2.771,200,2022,10,3.215,200,2022,11,3.411,50,2022,12,3.675,200,2023,01,3.744,200,2023,02,3.409,200,2023,03,2.922,100,2023,04,2.484,50
55377010,Camusvrachan,56.60039168,-4.250199477,14950,36670,max,2018,05,2.215,50,2018,06,1.883,50,2018,07,1.77,50,2018,08,2.163,50,2018,09,1.851,50,2018,10,2.366,100,2018,11,2.411,50,2018,12,3.565,150,2019,01,2.958,150,2019,02,2.447,150,2019,03,2.517,150,2019,04,1.652,150,2019,05,2.215,50,2019,06,1.883,50,2019,07,1.77,50,2019,08,2.163,50,2019,09,1.851,50,2019,10,2.366,100,2019,11,2.411,50,2019,12,3.565,150,2020,01,2.958,150,2020,02,2.447,150,2020,03,2.517,150,2020,04,1.652,150,2020,05,2.215,50,2020,06,1.883,50,2020,07,1.77,50,2020,08,2.163,50,2020,09,1.851,50,2020,10,2.366,100,2020,11,2.411,50,2020,12,3.565,150,2021,01,2.958,150,2021,02,2.447,150,2021,03,2.517,150,2021,04,1.652,150,2021,05,2.215,50,2021,06,1.883,50,2021,07,1.77,50,2021,08,2.163,50,2021,09,1.851,50,2021,10,2.366,100,2021,11,2.411,50,2021,12,3.565,150,2022,01,2.958,150,2022,02,2.447,150,2022,03,2.517,150,2022,04,1.652,150,2022,05,2.215,50,2022,06,1.883,50,2022,07,1.77,50,2022,08,2.163,50,2022,09,1.851,50,2022,10,2.366,100,2022,11,2.411,50,2022,12,3.565,150,2023,01,2.958,150,2023,02,2.447,150,2023,03,2.517,150,2023,04,1.652,150
56229010,Broxmouth,55.99077195,-2.48676507,15029,36880,max,2018,05,0.619,254,2018,06,0.714,254,2018,07,0.451,200,2018,08,0.418,254,2018,09,0.584,200,2018,10,0.275,100,2018,11,0.301,100,2018,12,0.439,100,2019,01,0.399,200,2019,02,0.288,200,2019,03,0.585,150,2019,04,0.76,200,2019,05,0.619,254,2019,06,0.714,254,2019,07,0.451,200,2019,08,0.418,254,2019,09,0.584,200,2019,10,0.275,100,2019,11,0.301,100,2019,12,0.439,100,2020,01,0.399,200,2020,02,0.288,200,2020,03,0.585,150,2020,04,0.76,200,2020,05,0.619,254,2020,06,0.714,254,2020,07,0.451,200,2020,08,0.418,254,2020,09,0.584,200,2020,10,0.275,100,2020,11,0.301,100,2020,12,0.439,100,2021,01,0.399,200,2021,02,0.288,200,2021,03,0.585,150,2021,04,0.76,200,2021,05,0.619,254,2021,06,0.714,254,2021,07,0.451,200,2021,08,0.418,254,2021,09,0.584,200,2021,10,0.275,100,2021,11,0.301,100,2021,12,0.439,100
57769010,Kilphedir,58.14138911,-3.702814019,234253,37374,max,2018,05,2.349,100,2018,06,2.23,50,2018,07,2.623,50,2018,08,2.64,50,2018,09,2.699,50,2018,10,3.278,50,2018,11,3.063,150,2018,12,3.175,150,2019,01,2.769,200,2019,02,2.77,150,2019,03,2.685,50,2019,04,2.511,50,2019,05,2.349,100,2019,06,2.23,50,2019,07,2.623,50,2019,08,2.64,50,2019,09,2.699,50,2019,10,3.278,50,2019,11,3.063,150,2019,12,3.175,150,2020,01,2.769,200,2020,02,2.77,150,2020,03,2.685,50,2020,04,2.511,50,2020,05,2.349,100,2020,06,2.23,50,2020,07,2.623,50,2020,08,2.64,50,2020,09,2.699,50,2020,10,3.278,50,2020,11,3.063,150,2020,12,3.175,150,2021,01,2.769,200,2021,02,2.77,150,2021,03,2.685,50,2021,04,2.511,50,2021,05,2.349,100,2021,06,2.23,50,2021,07,2.623,50,2021,08,2.64,50,2021,09,2.699,50,2021,10,3.278,50,2021,11,3.063,150,2021,12,3.175,150,2022,01,2.769,200,2022,02,2.77,150,2022,03,2.685,50,2022,04,2.511,50,2022,05,2.349,100,2022,06,2.23,50,2022,07,2.623,50,2022,08,2.64,50,2022,09,2.699,50,2022,10,3.278,50,2022,11,3.063,150,2022,12,3.175,150,2023,01,2.769,200,2023,02,2.77,150,2023,03,2.685,50,2023,04,2.511,50
54102010,Redhall,55.16743102,-3.450205295,133175,36358,max,2018,05,1.865,50,2018,06,2.044,50,2018,07,2.007,50,2018,08,2.227,100,2018,09,2.079,50,2018,10,2.452,50,2018,11,2.292,150,2018,12,2.471,150,2019,01,2.443,150,2019,02,2.315,150,2019,03,2.34,50,2019,04,2.009,50,2019,05,1.865,50,2019,06,2.044,50,2019,07,2.007,50,2019,08,2.227,100,2019,09,2.079,50,2019,10,2.452,50,2019,11,2.292,150,2019,12,2.471,150,2020,01,2.443,150,2020,02,2.315,150,2020,03,2.34,50,2020,04,2.009,50,2020,05,1.865,50,2020,06,2.044,50,2020,07,2.007,50,2020,08,2.227,100,2020,09,2.079,50,2020,10,2.452,50,2020,11,2.292,150,2020,12,2.471,150,2021,01,2.443,150,2021,02,2.315,150,2021,03,2.34,50,2021,04,2.009,50,2021,05,1.865,50,2021,06,2.044,50,2021,07,2.007,50,2021,08,2.227,100,2021,09,2.079,50,2021,10,2.452,50,2021,11,2.292,150,2021,12,2.471,150,2022,01,2.443,150,2022,02,2.315,150,2022,03,2.34,50,2022,04,2.009,50,2022,05,1.865,50,2022,06,2.044,50,2022,07,2.007,50,2022,08,2.227,100,2022,09,2.079,50,2022,10,2.452,50,2022,11,2.292,150,2022,12,2.471,150,2023,01,2.443,150,2023,02,2.315,150,2023,03,2.34,50,2023,04,2.009,50
54808010,Callander,56.2422863,-4.214924958,14911,36532,max,2018,05,1.446,200,2018,06,1.292,200,2018,07,1.115,200,2018,08,1.374,200,2018,09,1.82,200,2018,10,1.904,200,2018,11,2.057,200,2018,12,2.784,200,2019,01,2.569,200,2019,02,2.376,200,2019,03,2.221,200,2019,04,1.683,254,2019,05,1.446,200,2019,06,1.292,200,2019,07,1.115,200,2019,08,1.374,200,2019,09,1.82,200,2019,10,1.904,200,2019,11,2.057,200,2019,12,2.784,200,2020,01,2.569,200,2020,02,2.376,200,2020,03,2.221,200,2020,04,1.683,254,2020,05,1.446,200,2020,06,1.292,200,2020,07,1.115,200,2020,08,1.374,200,2020,09,1.82,200,2020,10,1.904,200,2020,11,2.057,200,2020,12,2.784,200,2021,01,2.569,200,2021,02,2.376,200,2021,03,2.221,200,2021,04,1.683,254,2021,05,1.446,200,2021,06,1.292,200,2021,07,1.115,200,2021,08,1.374,200,2021,09,1.82,200,2021,10,1.904,200,2021,11,2.057,200,2021,12,2.784,200,2022,01,2.569,200,2022,02,2.376,200,2022,03,2.221,200,2022,04,1.683,254,2022,05,1.446,200,2022,06,1.292,200,2022,07,1.115,200,2022,08,1.374,200,2022,09,1.82,200,2022,10,1.904,200,2022,11,2.057,200,2022,12,2.784,200,2023,01,2.569,200,2023,02,2.376,200,2023,03,2.221,200,2023,04,1.683,254
